"","PFE.Open","PFE.High","PFE.Low","PFE.Close","PFE.Volume","PFE.Adjusted"
"2014-10-06",27.8463,27.903227,27.52372,27.675522,17397640,20.334034
"2014-10-07",27.542694,27.628082,27.314991,27.314991,26019676,20.069143
"2014-10-08",27.333965,27.884251,27.077799,27.874763,31123671,20.480421
"2014-10-09",27.893738,27.931688,27.447819,27.504744,24072411,20.208559
"2014-10-10",27.618595,27.960152,27.514231,27.637571,33796826,20.306147
"2014-10-13",27.666035,27.789373,26.963947,27.011385,35930228,19.846073
"2014-10-14",27.172676,27.324478,26.944971,27.001898,24516462,19.839098
"2014-10-15",26.745731,26.850096,26.148008,26.745731,43407620,19.650887
"2014-10-16",26.442125,26.574953,26.100569,26.280834,39843835,19.309313
"2014-10-17",26.385199,26.574953,26.21442,26.404175,34331731,19.399939
"2014-10-20",26.442125,26.537003,26.185959,26.49905,41027372,19.469645
"2014-10-21",26.679317,27.058825,26.565466,26.83112,38453714,19.713629
"2014-10-22",26.802656,27.030361,26.574953,26.850096,32451184,19.727562
"2014-10-23",27.182163,27.390892,27.106262,27.134726,32436955,19.936693
"2014-10-24",27.324478,27.770397,27.239088,27.618595,29959845,20.29221
"2014-10-27",27.599621,27.713472,27.466793,27.542694,24207323,20.236437
"2014-10-28",27.675522,27.798861,27.381405,27.599621,34131050,20.278263
"2014-10-29",27.656546,28.111954,27.552181,27.979128,28814990,20.5571
"2014-10-30",27.884251,28.444023,27.884251,28.311195,22236449,20.801075
"2014-10-31",28.472486,28.652752,28.282732,28.41556,26555741,20.877762
"2014-11-03",28.36812,28.652752,28.330172,28.643265,22908374,21.045057
"2014-11-04",28.595825,28.747627,28.339659,28.728653,25702949,21.107796
"2014-11-05",28.814041,28.851992,28.41556,28.50095,20878159,21.121866
"2014-11-06",28.538898,28.709677,28.434534,28.50095,17409340,21.121866
"2014-11-07",28.586338,28.586338,28.235294,28.387096,18200472,21.037485
"2014-11-10",28.425047,28.728653,28.282732,28.652752,24073782,21.234364
"2014-11-11",28.633776,28.842505,28.557875,28.766603,16579209,21.318735
"2014-11-12",28.681213,28.975332,28.681213,28.861481,24736958,21.38905
"2014-11-13",28.956356,29.051233,28.709677,28.861481,15127957,21.38905
"2014-11-14",28.823528,28.994307,28.671726,28.78558,19112182,21.332802
"2014-11-17",28.377609,28.851992,28.349146,28.766603,27653587,21.318735
"2014-11-18",28.927895,29.108158,28.747627,29.02277,21327901,21.508581
"2014-11-19",28.861481,28.994307,28.728653,28.880455,16734253,21.403116
"2014-11-20",28.776091,28.927895,28.70019,28.880455,17366653,21.403116
"2014-11-21",29.174574,29.203035,28.652752,28.889942,29088081,21.410143
"2014-11-24",28.965843,29.06072,28.576851,28.671726,34521240,21.248426
"2014-11-25",28.662239,29.089184,28.633776,28.908918,26884273,21.42421
"2014-11-26",29.079697,29.525618,29.02277,29.506641,28959704,21.867174
"2014-11-28",29.535105,30.018974,29.468691,29.554079,21373750,21.902328
"2014-12-01",29.297913,29.895636,29.297913,29.658443,24190776,21.979671
"2014-12-02",29.829222,30,29.67742,29.952562,26758530,22.197647
"2014-12-03",29.886148,30.151802,29.705881,30.123341,33154202,22.324207
"2014-12-04",29.943073,30.189753,29.743834,30.047438,20106420,22.267958
"2014-12-05",30.028463,30.502846,29.981026,30.351044,26196432,22.492954
"2014-12-08",30.151802,30.56926,30.132828,30.332067,28318029,22.478895
"2014-12-09",29.933586,30.37002,29.838711,30.313093,27809158,22.464827
"2014-12-10",30.360531,30.521822,30.123341,30.227703,31848929,22.401548
"2014-12-11",30.227703,31.423149,29.895636,30.028463,27788921,22.253899
"2014-12-12",29.734344,29.829222,29.278936,29.364326,29000072,21.761707
"2014-12-15",29.535105,29.554079,29.117647,29.278936,33448268,21.698421
"2014-12-16",29.250475,29.943073,29.07021,29.098673,24954188,21.564829
"2014-12-17",29.127134,29.743834,29.013283,29.525618,25988478,21.881239
"2014-12-18",29.905123,30.360531,29.810247,30.332067,37867058,22.478895
"2014-12-19",30.275143,30.445921,29.990513,30.303604,47377089,22.457796
"2014-12-22",30.227703,30.474382,30,30.445921,19388330,22.563267
"2014-12-23",30.531309,30.578749,29.193548,29.838711,36675511,22.11327
"2014-12-24",29.829222,30.028463,29.791271,29.810247,11407442,22.092173
"2014-12-26",29.886148,30.208729,29.696396,30.028463,9071146,22.253899
"2014-12-29",29.848198,30,29.772297,29.781784,13359977,22.071081
"2014-12-30",29.67742,29.876659,29.639469,29.772297,11628993,22.064049
"2014-12-31",29.582542,30.075901,29.544592,29.554079,15736220,21.902328
"2015-01-02",29.667933,30.151802,29.620493,29.724857,16371571,22.028891
"2015-01-05",29.743834,29.800758,29.421251,29.563566,24786391,21.909363
"2015-01-06",29.667933,30.227703,29.525618,29.810247,29468681,22.092173
"2015-01-07",30.094877,30.237192,29.962049,30.218216,20248816,22.394518
"2015-01-08",30.683111,30.967743,30.56926,30.834915,49169522,22.851547
"2015-01-09",30.815939,31.024668,30.759012,30.97723,26083022,22.957016
"2015-01-12",30.996204,31.195446,30.93928,31.091082,24867865,23.041389
"2015-01-13",31.195446,31.527514,30.474382,30.777988,35989568,22.809361
"2015-01-14",30.559772,31.043644,30.483871,30.815939,32301727,22.837482
"2015-01-15",30.958254,31.091082,30.597723,30.740038,27009593,22.781235
"2015-01-16",30.635674,31.138519,30.60721,31.119545,25146648,23.062481
"2015-01-20",31.280834,31.413662,30.872866,31.404175,44449393,23.273424
"2015-01-21",31.233397,31.783682,30.891842,30.967743,35027793,22.949984
"2015-01-22",30.996204,31.148008,30.40797,31.129032,31389069,23.069513
"2015-01-23",31.185959,31.21442,30.768501,30.787476,27378599,22.816395
"2015-01-26",30.806452,31.166983,30.521822,31.119545,28285566,23.062481
"2015-01-27",30.683111,31.641365,30.645161,30.92979,42732322,22.921856
"2015-01-28",30.901327,31.442125,29.895636,30.313093,33774481,22.464827
"2015-01-29",30.275143,30.32258,29.924099,30.199242,30735905,22.380457
"2015-01-30",30.047438,30.170778,29.601519,29.648956,45396623,21.972639
"2015-02-02",29.829222,30.028463,29.43074,30.028463,24549979,22.253899
"2015-02-03",30.208729,30.512335,29.848198,30.379507,34785267,22.514053
"2015-02-04",30.332067,30.616697,30.094877,30.426945,38671365,22.748127
"2015-02-05",31.347248,31.49905,30.92979,31.29981,62653660,23.400705
"2015-02-06",31.271347,31.707781,31.053131,31.470589,36868498,23.528379
"2015-02-09",31.290323,31.650854,31.166983,31.375711,32236379,23.457455
"2015-02-10",31.764706,32.466793,31.698292,32.400379,62633318,24.22353
"2015-02-11",32.258064,32.741936,32.258064,32.495255,41574608,24.294456
"2015-02-12",32.52372,33.178368,32.47628,33.083492,46014267,24.734245
"2015-02-13",32.922199,33.159393,32.741936,32.865276,24652638,24.571095
"2015-02-17",32.770397,33.055027,32.703983,32.80835,24102029,24.528536
"2015-02-18",32.80835,32.80835,32.485767,32.71347,22794015,24.457607
"2015-02-19",32.571156,32.703983,32.362431,32.64706,28097954,24.407949
"2015-02-20",32.514233,32.80835,32.35294,32.789375,27705022,24.514351
"2015-02-23",32.362431,32.751423,32.314991,32.628082,24383868,24.393764
"2015-02-24",32.466793,32.580647,32.333965,32.580647,20402805,24.358303
"2015-02-25",32.495255,33.007591,32.19165,32.884251,39229880,24.585281
"2015-02-26",32.703983,32.941177,32.618595,32.817837,20977551,24.535625
"2015-02-27",32.675522,32.884251,32.533207,32.561668,25705901,24.344114
"2015-03-02",32.561668,33.017078,32.314991,32.988613,22505008,24.663309
"2015-03-03",32.969639,33.102467,32.64706,32.789375,25343641,24.514351
"2015-03-04",32.722961,32.988613,32.504745,32.865276,20434636,24.571095
"2015-03-05",32.950665,33.026566,32.637569,32.703983,24717354,24.450514
"2015-03-06",32.495255,32.694496,32.020874,32.229603,42080528,24.09585
"2015-03-09",32.134724,32.428844,31.935484,32.28653,32858028,24.138409
"2015-03-10",32.096775,32.381405,31.935484,32.049335,40344696,23.961075
"2015-03-11",32.23909,32.35294,31.907021,31.907021,26996840,23.854675
"2015-03-12",32.077801,32.314991,32.049335,32.258064,29699085,24.117126
"2015-03-13",32.182163,32.258064,31.973434,32.258064,29596847,24.117126
"2015-03-16",32.333965,32.789375,32.220116,32.675522,30615643,24.429232
"2015-03-17",32.371918,32.542694,32.201138,32.419353,21746760,24.237717
"2015-03-18",32.28653,32.732449,32.020874,32.618595,34923131,24.386669
"2015-03-19",32.52372,32.618595,32.324478,32.400379,21541020,24.22353
"2015-03-20",32.381405,32.703983,32.23909,32.495255,62355378,24.294456
"2015-03-23",32.741936,33.633778,32.722961,33.254269,53549524,24.861923
"2015-03-24",33.149906,33.206833,32.732449,32.751423,34953907,24.485975
"2015-03-25",32.836811,33.206833,32.514233,32.542694,30783229,24.329924
"2015-03-26",32.362431,32.637569,32.210625,32.409866,26167553,24.230621
"2015-03-27",32.675522,32.827324,32.47628,32.76091,24073782,24.493069
"2015-03-30",32.827324,33.415562,32.779884,33.206833,26890386,24.826452
"2015-03-31",33.102467,33.33017,32.979126,33.007591,27937956,24.677494
"2015-04-01",33.055027,33.055027,32.362431,32.571156,33984017,24.351202
"2015-04-02",32.656548,32.855785,32.466793,32.618595,26467837,24.386669
"2015-04-06",32.656548,33.026566,32.47628,32.71347,22640447,24.457607
"2015-04-07",32.855785,33.102467,32.741936,32.770397,15105085,24.500164
"2015-04-08",32.741936,33.055027,32.656548,32.865276,24215123,24.571095
"2015-04-09",32.865276,33.263756,32.618595,33.235294,30864493,24.847736
"2015-04-10",33.130932,33.652752,33.111954,33.624287,25668800,25.138559
"2015-04-13",33.538898,33.709679,33.21632,33.292221,36155573,24.890299
"2015-04-14",33.254269,33.50095,33.121441,33.235294,16844712,24.847736
"2015-04-15",33.586338,33.652752,33.320683,33.406071,31173209,24.975412
"2015-04-16",33.273247,33.481972,33.225807,33.387096,20637742,24.961226
"2015-04-17",33.206833,33.273247,32.9981,33.244781,30265610,24.85483
"2015-04-20",33.244781,33.434536,33.149906,33.21632,23612551,24.833549
"2015-04-21",33.301708,33.586338,33.017078,33.102467,23256932,24.748428
"2015-04-22",33.036053,33.292221,33.017078,33.140415,15352880,24.7768
"2015-04-23",33.102467,33.586338,33.036053,33.548386,23932019,25.081808
"2015-04-24",33.396584,33.586338,33.254269,33.462997,24032570,25.017971
"2015-04-27",33.529411,33.643265,32.656548,32.817837,44786673,24.535625
"2015-04-28",32.960152,33.092979,32.400379,32.71347,48659807,24.457607
"2015-04-29",32.419353,32.694496,32.210625,32.533207,39572852,24.322828
"2015-04-30",32.362431,32.47628,31.982922,32.19165,29205391,24.067469
"2015-05-01",32.125237,32.457306,32.125237,32.333965,22706744,24.173874
"2015-05-04",32.362431,32.741936,32.305504,32.561668,24864282,24.344114
"2015-05-05",32.609108,32.666035,32.267551,32.371918,23590839,24.202246
"2015-05-06",32.020874,32.163189,31.508539,31.745731,28309913,23.930475
"2015-05-07",31.726755,32.020874,31.622391,31.859583,22669959,24.016298
"2015-05-08",32.077801,32.400379,32.06831,32.277039,21514037,24.330984
"2015-05-11",32.343452,32.504745,32.201138,32.220116,27898853,24.288076
"2015-05-12",32.077801,32.220116,31.992411,32.049335,18855955,24.159338
"2015-05-13",32.039848,32.06831,31.764706,31.812143,25045675,23.980532
"2015-05-14",31.982922,32.248577,31.935484,32.201138,18860803,24.273771
"2015-05-15",32.258064,32.314991,32.182163,32.248577,17798687,24.309526
"2015-05-18",32.23909,32.314991,32.163189,32.23909,25948637,24.302378
"2015-05-19",32.134724,32.628082,32.106262,32.457306,21980854,24.466873
"2015-05-20",32.542694,32.722961,32.514233,32.542694,16144013,24.531237
"2015-05-21",32.47628,32.722961,32.457306,32.599621,19090259,24.57415
"2015-05-22",32.561668,32.722961,32.47628,32.52372,13674069,24.51693
"2015-05-26",32.428844,32.580647,32.28653,32.362431,19882234,24.395353
"2015-05-27",32.457306,32.703983,32.324478,32.542694,23231636,24.531237
"2015-05-28",32.694496,32.76091,32.514233,32.675522,16671329,24.631367
"2015-05-29",32.71347,33.197342,32.64706,32.969639,52787798,24.853077
"2015-06-01",32.988613,33.130932,32.76091,32.789375,29039386,24.71719
"2015-06-02",32.865276,32.884251,32.590134,32.722961,19674175,24.667128
"2015-06-03",32.779884,32.884251,32.52372,32.64706,18130065,24.609909
"2015-06-04",32.447819,32.789375,32.362431,32.485767,21774691,24.488327
"2015-06-05",32.438332,32.52372,32.19165,32.343452,24313461,24.381044
"2015-06-08",32.229603,32.409866,32.182163,32.23909,18624496,24.302378
"2015-06-09",32.305504,32.381405,32.153702,32.267551,24464499,24.323833
"2015-06-10",32.333965,32.666035,32.305504,32.552181,24952396,24.538385
"2015-06-11",32.561668,32.798862,32.504745,32.694496,21243897,24.645668
"2015-06-12",32.542694,32.694496,32.35294,32.457306,22856517,24.466873
"2015-06-15",32.314991,32.371918,32.125237,32.296017,22064014,24.345289
"2015-06-16",32.314991,32.35294,32.077801,32.296017,21785021,24.345289
"2015-06-17",32.305504,32.428844,32.115749,32.23909,22127149,24.302378
"2015-06-18",32.333965,32.741936,32.305504,32.609108,25834383,24.581305
"2015-06-19",32.47628,32.741936,32.428844,32.428844,30438466,24.445414
"2015-06-22",32.580647,32.732449,32.52372,32.552181,14799214,24.538385
"2015-06-23",32.64706,32.817837,32.580647,32.732449,19448830,24.67428
"2015-06-24",32.580647,32.751423,32.47628,32.47628,24326742,24.481173
"2015-06-25",32.457306,32.580647,32.182163,32.277039,24268666,24.330984
"2015-06-26",32.419353,32.533207,32.134724,32.182163,37596496,24.259462
"2015-06-29",32.0019,32.371918,31.812143,31.86907,30396833,24.023447
"2015-06-30",32.058823,32.058823,31.622391,31.812143,36909710,23.980532
"2015-07-01",31.840607,32.125237,31.698292,31.963947,29742299,24.094969
"2015-07-02",32.011387,32.675522,31.641365,31.660341,23849069,23.866108
"2015-07-06",31.593927,31.91651,31.385199,31.54649,22125990,23.780281
"2015-07-07",31.63188,32.106262,31.451612,32.0019,27248851,24.123579
"2015-07-08",31.83112,32.0019,31.679317,31.736242,21301235,23.923323
"2015-07-09",32.115749,32.23909,32.0019,32.125237,23306048,24.216547
"2015-07-10",32.485767,32.675522,32.400379,32.599621,22288306,24.57415
"2015-07-13",32.751423,33.064514,32.722961,33.036053,19210415,24.903135
"2015-07-14",32.979126,33.349148,32.93169,33.28273,19495311,25.089085
"2015-07-15",33.225807,33.320683,33.121441,33.187855,20517375,25.01757
"2015-07-16",33.339657,33.396584,33.235294,33.301708,16138637,25.103395
"2015-07-17",33.21632,33.28273,33.130932,33.273247,17681482,25.08194
"2015-07-20",33.33017,33.557877,33.28273,33.434536,15569899,25.203527
"2015-07-21",33.434536,33.529411,33.092979,33.339657,18612164,25.132006
"2015-07-22",33.263756,33.396584,32.988613,33.092979,18576645,24.946053
"2015-07-23",33.197342,33.206833,32.855785,32.9981,13404877,24.87454
"2015-07-24",32.855785,32.941177,32.400379,32.504745,22585217,24.50263
"2015-07-27",32.419353,32.637569,32.144215,32.580647,33015180,24.559851
"2015-07-28",33.149906,33.652752,32.637569,33.538898,38651339,25.282192
"2015-07-29",33.662239,34.278938,33.624287,33.927895,47792049,25.575426
"2015-07-30",33.851994,34.155598,33.576851,33.899429,22663003,25.553967
"2015-07-31",34.07021,34.59203,34.032257,34.212524,30570638,25.789982
"2015-08-03",34.43074,34.440228,34.060722,34.297913,18019606,25.854351
"2015-08-04",34.364326,34.364326,33.984821,34.25996,27122898,25.825739
"2015-08-05",34.222012,34.316887,33.946869,33.984821,25557181,25.818539
"2015-08-06",34.117645,34.136623,33.235294,33.368122,25792856,25.350027
"2015-08-07",33.368122,33.491463,33.083492,33.387096,15445105,25.364445
"2015-08-10",33.406071,33.652752,33.33017,33.548386,16462742,25.486975
"2015-08-11",33.406071,33.434536,33.149906,33.320683,20273479,25.313984
"2015-08-12",33.083492,33.652752,32.93169,33.557877,29087976,25.494181
"2015-08-13",33.567364,33.795067,33.130932,33.548386,20595792,25.486975
"2015-08-14",33.557877,33.681213,33.244781,33.510437,19042934,25.458143
"2015-08-17",33.311195,33.709679,33.206833,33.681213,14630469,25.587881
"2015-08-18",33.576851,33.776093,33.472485,33.700191,14064154,25.602301
"2015-08-19",33.557877,33.671726,33.16888,33.462997,18798512,25.4221
"2015-08-20",33.130932,33.339657,32.779884,32.779884,19778099,24.903137
"2015-08-21",32.485767,32.798862,31.821632,31.821632,35297301,24.17514
"2015-08-24",30.332067,31.54649,27.011385,30.483871,55081935,23.158836
"2015-08-25",31.49905,31.518026,29.71537,29.734344,44583884,22.589418
"2015-08-26",30.436434,30.882353,29.743834,30.768501,46002568,23.375069
"2015-08-27",31.100569,31.897533,30.996204,31.555977,40677022,23.97333
"2015-08-28",31.593927,31.650854,30.834915,30.986717,35300357,23.54085
"2015-08-31",31.034157,31.043644,30.32258,30.56926,33764468,23.223707
"2015-09-01",29.848198,30.237192,29.59203,29.753321,41249449,22.603838
"2015-09-02",30.294119,30.332067,29.772297,30.332067,33120580,23.043512
"2015-09-03",30.616697,30.759012,30.132828,30.256166,22753647,22.985847
"2015-09-04",29.838711,30.094877,29.535105,29.762808,23781402,22.61104
"2015-09-08",30.199242,30.901327,30.199242,30.863379,27375331,23.447153
"2015-09-09",31.309298,31.337761,30.237192,30.32258,22553176,23.036306
"2015-09-10",30.351044,31.110058,30.303604,30.948767,33002321,23.512026
"2015-09-11",30.901327,31.29981,30.6926,31.280834,23587993,23.764296
"2015-09-14",31.252373,31.347248,30.910816,31.034157,16427012,23.576891
"2015-09-15",31.26186,31.641365,31.129032,31.470589,22053791,23.908453
"2015-09-16",31.290323,31.574953,31.034157,31.480076,22566140,23.915661
"2015-09-17",31.470589,32.220116,31.432638,31.764706,26703090,24.131897
"2015-09-18",31.385199,31.717268,31.157495,31.166983,38735343,23.677803
"2015-09-21",31.404175,31.622391,30.588236,30.759012,24985175,23.367865
"2015-09-22",30.341557,30.673624,30.208729,30.60721,25600290,23.252537
"2015-09-23",30.56926,31.129032,30.540796,30.948767,27534696,23.512026
"2015-09-24",30.702087,31.195446,30.426945,31.024668,32109161,23.569685
"2015-09-25",31.271347,31.404175,30.028463,30.256166,36388296,22.985847
"2015-09-28",30.075901,30.170778,29.07021,29.240988,44882377,22.214609
"2015-09-29",29.136621,29.829222,29.089184,29.43074,32713209,22.358759
"2015-09-30",29.838711,29.952562,29.468691,29.800758,33843202,22.639872
"2015-10-01",29.696396,30.237192,29.506641,30.208729,31567932,22.949808
"2015-10-02",30.332067,31.413662,29.886148,31.385199,43956754,23.843584
"2015-10-05",31.736242,32.153702,31.309298,31.764706,33724311,24.131897
"2015-10-06",31.688805,31.878557,30.759012,31.110058,38566176,23.63456
"2015-10-07",31.404175,31.764706,30.6926,31.58444,30302605,23.994951
"2015-10-08",31.21442,31.537003,30.872866,31.394688,31691883,23.850792
"2015-10-09",31.366224,31.859583,31.233397,31.537003,21508451,23.958912
"2015-10-12",31.527514,31.726755,31.21442,31.518026,15642414,23.944496
"2015-10-13",31.480076,31.91651,31.138519,31.290323,20496189,23.771505
"2015-10-14",31.347248,31.850096,31.252373,31.347248,18686366,23.814747
"2015-10-15",31.242884,32.390892,31.242884,32.333965,27807787,24.564365
"2015-10-16",32.590134,32.675522,32.258064,32.64706,20238908,24.802227
"2015-10-19",32.64706,32.770397,32.343452,32.732449,16632963,24.867102
"2015-10-20",32.874763,32.912712,32.030361,32.258064,18436146,24.506706
"2015-10-21",32.419353,32.580647,31.337761,31.745731,34867585,24.117485
"2015-10-22",31.859583,31.91651,31.204933,31.622391,43599764,24.023781
"2015-10-23",31.745731,32.590134,31.527514,32.305504,29021468,24.54274
"2015-10-26",32.258064,32.609108,32.096775,32.409866,24548819,24.622032
"2015-10-27",33.21632,33.633778,32.874763,33.197342,42242001,25.220284
"2015-10-28",33.425049,34.222012,33.225807,33.633778,36745497,25.551846
"2015-10-29",32.495255,34.060722,32.409866,32.988613,75916247,25.06171
"2015-10-30",32.988613,33.111954,32.0019,32.087288,60213861,24.376965
"2015-11-02",32.419353,33.444023,32.400379,33.263756,41633632,25.270731
"2015-11-03",33.197342,33.244781,32.874763,33.178368,31138111,25.205868
"2015-11-04",33.130932,33.178368,32.343452,32.390892,32544358,24.806232
"2015-11-05",32.47628,32.533207,32.248577,32.400379,21599306,24.813501
"2015-11-06",32.182163,32.305504,31.63188,32.19165,32936868,24.65365
"2015-11-09",32.058823,32.125237,31.679317,31.925997,28473915,24.450201
"2015-11-10",32.096775,32.229603,31.888046,32.058823,22100483,24.551922
"2015-11-11",32.182163,32.457306,31.925997,32.011387,21610478,24.515596
"2015-11-12",31.888046,31.973434,31.641365,31.679317,18972316,24.261278
"2015-11-13",31.63188,31.954458,31.442125,31.565466,19041459,24.174095
"2015-11-16",31.58444,31.698292,31.166983,31.461102,27021503,24.094166
"2015-11-17",31.49905,31.745731,31.185959,31.185959,31295579,23.88345
"2015-11-18",31.385199,31.717268,31.242884,31.603416,37905318,24.203157
"2015-11-19",31.110058,31.280834,30.313093,30.635674,95611186,23.462025
"2015-11-20",30.910816,30.920303,30.436434,30.531309,68087978,23.382095
"2015-11-23",29.810247,30.066414,29.402277,29.724857,131376462,22.764475
"2015-11-24",29.772297,30.502846,29.620493,30.332067,88563404,23.229511
"2015-11-25",30.702087,31.537003,30.559772,31.185959,83669682,23.88345
"2015-11-27",31.233397,31.309298,30.996204,31.110058,16989848,23.825323
"2015-11-30",31.223909,31.223909,30.863379,31.091082,45230091,23.810793
"2015-12-01",31.309298,32.0019,31.119545,31.897533,51963254,24.4284
"2015-12-02",31.944971,32.096775,31.110058,31.21442,33547134,23.905252
"2015-12-03",31.233397,31.309298,30.702087,30.730551,49909640,23.534683
"2015-12-04",30.825426,31.204933,30.749525,31.119545,33320945,23.832586
"2015-12-07",31.062618,31.195446,30.787476,30.986717,22100483,23.730864
"2015-12-08",30.6926,31.062618,30.635674,30.863379,27124058,23.63641
"2015-12-09",30.759012,30.97723,30.474382,30.635674,41694343,23.462025
"2015-12-10",30.768501,31.043644,30.588236,30.702087,55644665,23.51288
"2015-12-11",30.464895,30.578749,30.332067,30.417458,42450061,23.294901
"2015-12-14",30.351044,30.559772,30.208729,30.531309,40355868,23.382095
"2015-12-15",30.948767,31.138519,30.521822,30.60721,49895622,23.44022
"2015-12-16",30.768501,30.996204,30.351044,30.910816,46831328,23.672733
"2015-12-17",30.891842,30.996204,30.645161,30.673624,40396658,23.491087
"2015-12-18",30.597723,30.787476,30.313093,30.351044,70213475,23.244036
"2015-12-21",30.521822,30.796965,30.37002,30.796965,32277064,23.585545
"2015-12-22",30.948767,30.948767,30.702087,30.853889,26882165,23.629141
"2015-12-23",30.910816,31.062618,30.863379,30.891842,22101748,23.658207
"2015-12-24",30.834915,31.043644,30.834915,30.948767,8355690,23.701801
"2015-12-28",30.92979,30.97723,30.711575,30.759012,27757828,23.55648
"2015-12-29",30.901327,31.223909,30.863379,31.148008,17956155,23.854389
"2015-12-30",31.062618,31.204933,30.97723,31.072105,17217512,23.796259
"2015-12-31",30.806452,30.910816,30.616697,30.626186,22243511,23.45476
"2016-01-04",30.218216,30.388994,29.952562,30.313093,39322421,23.214975
"2016-01-05",30.531309,30.588236,30.294119,30.531309,28777994,23.382095
"2016-01-06",30.104364,30.265656,29.810247,29.990513,27242316,22.967928
"2016-01-07",29.563566,30.180265,29.544592,29.791271,39223134,22.815342
"2016-01-08",29.933586,30.009487,29.335863,29.411764,34840286,22.524704
"2016-01-11",29.554079,29.601519,29.07021,29.478178,40717917,22.575563
"2016-01-12",29.772297,29.886148,29.146111,29.411764,40927031,22.524704
"2016-01-13",29.497154,29.67742,28.719166,28.814041,42762888,22.066942
"2016-01-14",28.833017,29.810247,28.833017,29.516129,40603031,22.604628
"2016-01-15",28.671726,29.240988,28.652752,29.231499,49299269,22.386644
"2016-01-19",29.525618,29.62998,28.776091,29.117647,34508276,22.299454
"2016-01-20",28.662239,29.478178,28.519924,29.089184,52142223,22.277657
"2016-01-21",29.041746,29.316889,28.946869,29.013283,38528548,22.219524
"2016-01-22",29.411764,29.648956,29.098673,29.136621,33142398,22.31399
"2016-01-25",29.250475,29.326376,28.861481,28.937382,30313251,22.161406
"2016-01-26",28.965843,29.174574,28.78558,29.098673,27360786,22.284918
"2016-01-27",29.136621,29.421251,28.766603,28.956356,30059131,22.17593
"2016-01-28",29.127134,29.136621,28.074003,28.652752,51419917,21.943422
"2016-01-29",28.823528,28.927895,28.387096,28.927895,59794263,22.154139
"2016-02-01",28.78558,28.842505,28.282732,28.624289,50036858,21.921625
"2016-02-02",28.624289,28.78558,28.036053,28.595825,50815553,21.899826
"2016-02-03",28.377609,28.529411,27.647058,28.149904,47403334,21.775055
"2016-02-04",27.979128,28.074003,27.267551,27.514231,60009068,21.28334
"2016-02-05",27.533207,27.912712,27.362429,27.542694,41033906,21.305357
"2016-02-08",27.210627,27.495256,26.802656,27.096773,50082391,20.960419
"2016-02-09",27.011385,27.703985,26.888046,27.609108,60214809,21.35673
"2016-02-10",27.827324,28.36812,27.80835,27.979128,47121389,21.642952
"2016-02-11",27.52372,27.836811,27.409866,27.637571,41780771,21.37875
"2016-02-12",27.751423,27.874763,27.495256,27.855787,34300533,21.54755
"2016-02-16",28.036053,28.311195,27.941175,28.282732,34329307,21.877806
"2016-02-17",28.462997,28.529411,28.074003,28.111954,41224259,21.745705
"2016-02-18",28.292219,28.50095,27.950665,28.036053,50788993,21.686989
"2016-02-19",28.08349,28.13093,27.685009,27.979128,41870045,21.642952
"2016-02-22",28.225805,28.529411,28.13093,28.510435,41458458,22.053946
"2016-02-23",28.519924,28.823528,28.41556,28.425047,33697118,21.98789
"2016-02-24",28.282732,28.538898,28.007589,28.481974,33322210,22.031927
"2016-02-25",28.557875,29.117647,28.481974,29.02277,54850265,22.450256
"2016-02-26",29.203035,29.316889,28.481974,28.681213,45244004,22.186052
"2016-02-29",28.548388,28.633776,28.055029,28.149904,37091841,21.775055
"2016-03-01",28.263758,28.548388,28.102467,28.50095,33114256,22.046608
"2016-03-02",28.567362,28.614801,28.225805,28.444023,36139763,22.002573
"2016-03-03",28.349146,28.462997,28.064516,28.358635,38881955,21.936522
"2016-03-04",28.320683,28.406073,28.017078,28.187857,38827884,21.804409
"2016-03-07",28.036053,28.282732,27.817837,28.263758,33934900,21.863129
"2016-03-08",28.225805,28.225805,27.855787,27.855787,34566879,21.54755
"2016-03-09",28.197344,28.320683,27.912712,28.216318,81054603,21.826429
"2016-03-10",28.36812,28.387096,28.017078,28.074003,61264172,21.716349
"2016-03-11",28.254269,28.937382,28.206831,28.937382,63638517,22.384205
"2016-03-14",28.719166,28.78558,28.41556,28.557875,49289572,22.090637
"2016-03-15",28.349146,28.396584,27.798861,28.026566,57622391,21.679649
"2016-03-16",28.007589,28.007589,27.390892,27.552181,96151572,21.312696
"2016-03-17",27.628082,28.064516,27.267551,27.836811,70483510,21.532869
"2016-03-18",27.988615,28.13093,27.675522,27.941175,86327765,21.6136
"2016-03-21",27.941175,28.576851,27.931688,28.529411,37124304,22.068626
"2016-03-22",28.491461,28.994307,28.358635,28.823528,42880725,22.296133
"2016-03-23",28.870968,29.041746,28.557875,28.643265,42985704,22.156694
"2016-03-24",28.576851,28.728653,28.349146,28.538898,33669714,22.075966
"2016-03-28",28.548388,28.671726,28.216318,28.254269,32850545,21.855787
"2016-03-29",28.292219,28.643265,28.187857,28.510435,36464395,22.053946
"2016-03-30",28.605312,28.662239,28.472486,28.529411,33824546,22.068626
"2016-03-31",28.519924,28.624289,27.998102,28.121443,59861719,21.753042
"2016-04-01",27.931688,28.624289,27.903227,28.50095,50975340,22.046608
"2016-04-04",28.548388,29.174574,28.519924,29.146111,54762573,22.545662
"2016-04-05",29.611006,30.123341,29.013283,29.753321,299829377,23.015366
