"","JNJ.Open","JNJ.High","JNJ.Low","JNJ.Close","JNJ.Volume","JNJ.Adjusted"
"2018-02-09",127.519997,130.919998,125.440002,129.529999,15030900,113.488815
"2018-02-12",130,131.320007,127.68,130.270004,9963900,114.137192
"2018-02-13",129.210007,130.600006,128.699997,129.960007,6339000,113.865593
"2018-02-14",129.440002,130.009995,128.389999,129.669998,6259700,113.611481
"2018-02-15",130.100006,131.279999,129.399994,131.229996,5606400,114.978294
"2018-02-16",130.960007,134.449997,130.839996,133.149994,7970100,116.660515
"2018-02-20",132.869995,133.449997,130.660004,130.869995,6563500,114.662857
"2018-02-21",130.800003,132.429993,129.860001,129.910004,6578000,113.821754
"2018-02-22",130.100006,131.020004,129.479996,129.910004,5732200,113.821754
"2018-02-23",130.089996,132.080002,130.020004,132.020004,5126800,115.670464
"2018-02-26",131.710007,133.410004,131,132.070007,6684400,116.455238
"2018-02-27",132.210007,133.089996,131.600006,131.669998,7158600,116.102509
"2018-02-28",131.949997,132.330002,129.869995,129.880005,7985900,114.524155
"2018-03-01",129.110001,130.119995,126.519997,127.279999,9424000,112.231552
"2018-03-02",126.910004,129.110001,126.910004,128.820007,6910400,113.589493
"2018-03-05",128.630005,130.300003,128.179993,129.789993,5799800,114.444801
"2018-03-06",130,130.199997,127.919998,128.220001,5546500,113.060417
"2018-03-07",127.480003,129.330002,127.269997,129.039993,6391700,113.78347
"2018-03-08",129.330002,132.300003,129.330002,132.059998,6423400,116.446426
"2018-03-09",132.509995,133.820007,131.559998,133.800003,7557800,117.980682
"2018-03-12",133.800003,134.229996,132.320007,132.630005,4942000,116.94902
"2018-03-13",133.800003,135.389999,133.449997,134.350006,9152300,118.46566
"2018-03-14",135.240005,135.699997,131.899994,132.320007,6770600,116.675682
"2018-03-15",132.550003,134.240005,132.470001,133.059998,6147200,117.328171
"2018-03-16",133.160004,134.399994,132.100006,133.679993,14233500,117.874878
"2018-03-19",133.350006,133.470001,129.360001,130.240005,6017000,114.841599
"2018-03-20",130.779999,131.779999,129.380005,131.210007,6214300,115.696922
"2018-03-21",131.399994,132.779999,130.660004,131.190002,5158700,115.679298
"2018-03-22",130.470001,130.679993,127.099998,127.379997,7560100,112.319733
"2018-03-23",127.629997,127.800003,124.900002,125.099998,8452500,110.309296
"2018-03-26",126.410004,127.540001,125.209999,127.389999,8358200,112.328552
"2018-03-27",127.110001,129.100006,126.389999,127.209999,7789900,112.169838
"2018-03-28",127.629997,129.020004,127.209999,127.449997,6868500,112.381454
"2018-03-29",127.970001,128.759995,126.82,128.149994,6119400,112.998695
"2018-04-02",127.82,127.879997,123.540001,124.559998,8916900,109.833138
"2018-04-03",125.18,128.490005,124.68,128.350006,8035000,113.175056
"2018-04-04",126.900002,131.119995,126.389999,130.410004,7717100,114.991478
"2018-04-05",130.410004,131.199997,129.5,130.710007,5621700,115.256035
"2018-04-06",130.220001,130.639999,126.410004,128.100006,6399300,112.954613
"2018-04-09",128.649994,131.139999,127.68,129.479996,6395800,114.171455
"2018-04-10",130.25,130.910004,129.289993,130.25,6019300,114.85041
"2018-04-11",129.139999,130.350006,129.029999,129.630005,4575400,114.303696
"2018-04-12",130.089996,131.309998,129.860001,130.429993,4559800,115.009117
"2018-04-13",131.089996,131.419998,129.630005,130.619995,4742300,115.176659
"2018-04-16",131.410004,132.880005,131.279999,131.759995,6379600,116.18187
"2018-04-17",132.110001,132.199997,128.809998,130.539993,11008700,115.106117
"2018-04-18",129.690002,129.899994,126.940002,127.720001,9383600,112.619537
"2018-04-19",127.629997,128.270004,126.889999,127.550003,5959500,112.469627
"2018-04-20",128,128.300003,126.169998,126.660004,7743900,111.684875
"2018-04-23",126.879997,127.300003,125.779999,126.830002,7501900,111.834763
"2018-04-24",126.940002,127.459999,125.309998,126.190002,6577500,111.270416
"2018-04-25",125.910004,126.849998,125.279999,126.760002,5859600,111.773041
"2018-04-26",126.620003,129.220001,126.620003,128.009995,8211100,112.875237
"2018-04-27",127.730003,128.789993,127.5,128.270004,4266800,113.104507
"2018-04-30",128.860001,128.979996,126.489998,126.489998,8219400,111.53495
"2018-05-01",126.32,126.639999,124.970001,126.010002,5122600,111.11171
"2018-05-02",125.519997,126.18,123.199997,123.5,7390800,108.898468
"2018-05-03",123.300003,123.690002,121.279999,123.029999,7282900,108.484039
"2018-05-04",122.599998,124.510002,121.800003,124.190002,6127600,109.506897
"2018-05-07",124.139999,125.239998,123.32,123.589996,6707900,108.977829
"2018-05-08",122.860001,123.489998,121.690002,122.610001,5951800,108.113701
"2018-05-09",122.989998,124.050003,122.529999,123.510002,6808600,108.90728
"2018-05-10",124.220001,126.050003,124,125.349998,4948000,110.529747
"2018-05-11",125.769997,127.599998,125.760002,127.239998,5716700,112.196274
"2018-05-14",127.349998,127.610001,125.599998,126.059998,6101600,111.1558
"2018-05-15",125.540001,125.830002,124.400002,125.129997,5875700,110.335762
"2018-05-16",125.440002,125.900002,125,125.349998,3818100,110.529747
"2018-05-17",125.489998,125.589996,123.550003,123.849998,6473400,109.207077
"2018-05-18",123.779999,124.440002,123.279999,124.239998,5433900,109.550972
"2018-05-21",124.620003,124.989998,123.32,123.720001,5558700,109.092453
"2018-05-22",123.800003,124.239998,122.760002,122.910004,7172700,108.378235
"2018-05-23",122.870003,123.970001,122.739998,123.449997,4940800,108.85437
"2018-05-24",123.220001,123.389999,121.550003,122.25,6923600,107.796272
"2018-05-25",121.559998,122.800003,121.129997,121.470001,4594800,107.902863
"2018-05-29",120.5,120.800003,118.620003,119.400002,9821900,106.064056
"2018-05-30",120.120003,121.580002,119.540001,120.970001,6423700,107.458702
"2018-05-31",120.919998,121.25,119.540001,119.620003,10337500,106.259499
"2018-06-01",120.379997,121.32,119.970001,121.260002,5741000,107.716316
"2018-06-04",121.849998,122.370003,121.019997,121.949997,4853000,108.329247
"2018-06-05",122.050003,122.559998,120.900002,121.480003,5125400,107.911736
"2018-06-06",121.970001,122.790001,121.459999,122.790001,6799300,109.075432
"2018-06-07",123,123.489998,122.269997,123.330002,7414100,109.555122
"2018-06-08",123.360001,124.849998,123.330002,124.059998,6208100,110.203575
"2018-06-11",124.269997,124.339996,122.550003,122.660004,5571400,108.959938
"2018-06-12",123.160004,123.18,121.949997,122.540001,5227300,108.853348
"2018-06-13",123.150002,124.089996,122.459999,122.629997,5836900,108.933296
"2018-06-14",122.709999,123.150002,122.089996,122.410004,5239200,108.737869
"2018-06-15",122.099998,122.730003,121.239998,122.610001,13173500,108.91552
"2018-06-18",121.610001,121.809998,120.25,121.32,6787400,107.769608
"2018-06-19",120.660004,123.169998,120.57,122.57,8572400,108.87999
"2018-06-20",122.419998,122.660004,121.660004,122.040001,6277200,108.409195
"2018-06-21",121.830002,122.239998,121.110001,121.449997,4417200,107.885071
"2018-06-22",121.68,123.379997,121.650002,122.839996,9501400,109.119827
"2018-06-25",122.82,123.43,121.510002,122.589996,8170500,108.897758
"2018-06-26",122.489998,122.889999,121.599998,122.349998,5496400,108.684555
"2018-06-27",122.129997,122.970001,121.449997,121.610001,5666000,108.027222
"2018-06-28",121.779999,122.410004,121.07,122,5296800,108.373665
"2018-06-29",122.239998,123.18,121.190002,121.339996,7308700,107.787369
"2018-07-02",121.339996,121.730003,120.110001,121.580002,5481400,108.000587
"2018-07-03",121.650002,123.459999,121.260002,122.709999,4248100,109.004372
"2018-07-05",123.599998,125.120003,123.230003,125,7319100,111.038582
"2018-07-06",125.160004,125.919998,124.610001,125.75,7297900,111.704803
"2018-07-09",126.220001,126.75,125.599998,126.050003,6706100,111.971313
"2018-07-10",126.370003,127.519997,126.110001,127.379997,5075600,113.15274
"2018-07-11",127.410004,127.440002,126.059998,126.239998,4827400,112.140083
"2018-07-12",127.709999,128.210007,127.169998,127.760002,6199000,113.490318
"2018-07-13",125.32,127.5,125.32,125.93,8250200,111.864716
"2018-07-16",126,126.099998,124.160004,124.690002,7314400,110.763199
"2018-07-17",128.529999,130.539993,127.559998,129.110001,12858700,114.689545
"2018-07-18",128.809998,129.050003,127.169998,127.800003,7152000,113.525856
"2018-07-19",127.529999,127.699997,125.870003,125.940002,5984600,111.873596
"2018-07-20",125.300003,126.139999,125.120003,125.849998,5835500,111.793633
"2018-07-23",125.75,126.68,125.449997,126.629997,4631100,112.486519
"2018-07-24",127.239998,129.619995,127.150002,129.360001,7158800,114.911621
"2018-07-25",129.139999,129.229996,127.650002,128.619995,6523000,114.25425
"2018-07-26",129.899994,131.220001,129.850006,130.279999,7640600,115.728844
"2018-07-27",129.979996,132.270004,129.940002,131.550003,6620400,116.857018
"2018-07-30",131.779999,132.490005,131.25,132.169998,11013100,117.407753
"2018-07-31",132.279999,132.639999,131.770004,132.520004,7598900,117.718666
"2018-08-01",132.389999,132.960007,132.080002,132.639999,5770400,117.825264
"2018-08-02",132.889999,133,131.089996,131.25,6563300,116.590508
"2018-08-03",131.179993,132.699997,130.899994,131.949997,6498700,117.212318
"2018-08-06",131.639999,132.529999,131.009995,132.020004,5840000,117.274513
"2018-08-07",131.880005,132.169998,131.300003,131.460007,4664600,116.777054
"2018-08-08",131.490005,131.800003,130.889999,131.169998,3721500,116.519432
"2018-08-09",131.539993,131.720001,130.669998,131.199997,4057800,116.546112
"2018-08-10",131.190002,131.630005,130.259995,130.75,4324000,116.146362
"2018-08-13",130.720001,130.899994,129.850006,130.220001,3778000,115.675552
"2018-08-14",129.669998,130.470001,129.350006,129.5,4542800,115.035988
"2018-08-15",129.75,130.740005,128.929993,130.429993,5377300,115.862076
"2018-08-16",131.020004,132.880005,130.570007,132.479996,7861500,117.683144
"2018-08-17",132.449997,135,132.190002,134.470001,6700900,119.450882
"2018-08-20",134.929993,137.119995,134,136.880005,7935000,121.591705
"2018-08-21",137,137.429993,135.300003,135.350006,5832100,120.232605
"2018-08-22",135.559998,135.679993,134.419998,134.610001,4688400,119.575226
"2018-08-23",134.610001,135.490005,134.100006,135.110001,5057600,120.019386
"2018-08-24",135.110001,136.149994,134.830002,135.949997,4809400,120.765572
"2018-08-27",135.5,136.050003,134.210007,134.919998,4325900,120.649345
"2018-08-28",134.779999,134.899994,133.889999,134.320007,6037500,120.112793
"2018-08-29",134.320007,134.940002,133.940002,134.860001,4648700,120.595665
"2018-08-30",134.699997,135.600006,134.600006,134.949997,4821900,120.67614
"2018-08-31",134.600006,135,133.970001,134.690002,6139500,120.443642
"2018-09-04",134.690002,134.75,133.440002,133.720001,4406800,119.576233
"2018-09-05",133.479996,135.940002,133.460007,135.860001,6174800,121.489868
"2018-09-06",135.5,137.309998,135.179993,136.869995,6562000,122.393066
"2018-09-07",136.779999,137.690002,135.75,137.320007,6375200,122.795486
"2018-09-10",137.529999,138.470001,137.059998,137.210007,4892200,122.697083
"2018-09-11",137.639999,138.910004,137.220001,138.509995,7856800,123.859612
"2018-09-12",138.899994,139.990005,138.559998,139.360001,6767700,124.619705
"2018-09-13",139.889999,140.479996,139.020004,139.889999,6456100,125.093613
"2018-09-14",140,140.350006,139.100006,139.490005,4534800,124.735947
"2018-09-17",139.330002,140.399994,139.179993,139.960007,5295500,125.156227
"2018-09-18",140.270004,140.839996,139.830002,140.539993,4581200,125.674866
"2018-09-19",140.759995,140.990005,140.050003,140.460007,5049900,125.603325
"2018-09-20",140.820007,142.139999,140.509995,141.979996,5019300,126.962585
"2018-09-21",142.179993,143.130005,141.690002,142.880005,13283400,127.767342
"2018-09-24",142.100006,142.5,140.229996,140.470001,6708000,125.612282
"2018-09-25",140.529999,140.960007,138.399994,138.639999,7982800,123.975822
"2018-09-26",138.949997,140,137.960007,138.160004,7133300,123.546631
"2018-09-27",138.449997,139.580002,137.570007,138.220001,6450500,123.600266
"2018-09-28",138.100006,138.559998,137.410004,138.169998,6638500,123.555557
"2018-10-01",138.259995,139.850006,138,139.690002,4871800,124.914757
"2018-10-02",139.789993,140.729996,139.649994,140.479996,6439100,125.621223
"2018-10-03",140.539993,141.270004,138.880005,139.029999,5411800,124.324577
"2018-10-04",138.550003,139.529999,137.320007,139.350006,4738700,124.610733
"2018-10-05",139.800003,140.25,138.559998,139.100006,4309300,124.387222
"2018-10-08",138.899994,139.679993,138.619995,139.389999,5174100,124.646538
"2018-10-09",138.740005,139.619995,137.809998,139.199997,4475300,124.476624
"2018-10-10",139.350006,140.460007,137.729996,137.729996,7265600,123.162117
"2018-10-11",137.910004,138.660004,132.880005,133.839996,11603200,119.683533
"2018-10-12",134.399994,134.410004,132.229996,133.869995,6998000,119.710381
"2018-10-15",133.880005,135.300003,133.509995,133.949997,6398700,119.781921
"2018-10-16",134.75,137.990005,134.75,136.559998,9592800,122.115852
"2018-10-17",136.229996,140,136.210007,139.460007,8261100,124.709129
"2018-10-18",139.199997,139.809998,137.710007,139.5,7583900,124.744865
"2018-10-19",138.339996,140,137.910004,139.050003,5924800,124.342476
"2018-10-22",138.610001,139.259995,138.139999,138.679993,4864300,124.011589
"2018-10-23",137.789993,139.490005,137.449997,138.929993,8282700,124.235168
"2018-10-24",138.520004,140.110001,137.169998,137.470001,8279200,122.929604
"2018-10-25",137.460007,139.089996,135.050003,138.470001,9720700,123.823814
"2018-10-26",137.940002,139.300003,135.330002,136.970001,11371400,122.482513
"2018-10-29",136.990005,139.100006,136.220001,137.550003,6783000,123.001137
"2018-10-30",137.929993,141.100006,137,140.75,9646200,125.862648
"2018-10-31",141,141.429993,139.610001,139.990005,9968900,125.183075
"2018-11-01",140.070007,141.580002,139.850006,140.820007,6913500,125.925255
"2018-11-02",141.970001,142,139.660004,140.679993,7673200,125.800072
"2018-11-05",141,142.740005,139,142.199997,5601400,127.159294
"2018-11-06",141.529999,142.830002,141.059998,142.570007,5798900,127.490204
"2018-11-07",143.100006,144.869995,142.970001,144.75,7173600,129.439606
"2018-11-08",144.309998,145.789993,144,145.300003,5497100,129.931427
"2018-11-09",145.039993,145.740005,144.380005,145.339996,5343100,129.967194
"2018-11-12",144.990005,146.240005,144.729996,145.619995,7013600,130.21756
"2018-11-13",146.190002,146.75,143.419998,144.679993,7432300,129.376999
"2018-11-14",145.020004,145.309998,143.559998,144.25,6433100,128.992508
"2018-11-15",143.410004,144.509995,142.479996,144.5,6657900,129.216003
"2018-11-16",144.710007,146.740005,144.550003,145.990005,8494300,130.548447
"2018-11-19",146.429993,148.440002,146.369995,147.729996,8714600,132.104401
"2018-11-20",147.5,148.75,146.350006,146.449997,8937700,130.959778
"2018-11-21",146.229996,146.229996,140.779999,141.990005,10275400,126.971527
"2018-11-23",141.850006,142.729996,141.600006,142.229996,3404900,127.186096
"2018-11-26",142,142.050003,140.720001,141.369995,7590900,127.22213
"2018-11-27",140.570007,143.350006,139.660004,143.220001,5962100,128.886963
"2018-11-28",143.830002,146.559998,143.360001,146.440002,8411400,131.78476
"2018-11-29",145.619995,147.199997,144.839996,145.850006,6900000,131.253784
"2018-11-30",145.339996,147,145.100006,146.899994,12517600,132.1987
"2018-12-03",145.570007,146.630005,144.940002,146.210007,8827200,131.577759
"2018-12-04",146.320007,148.990005,145.820007,146.029999,9803500,131.415756
"2018-12-06",144.5,146.449997,142.789993,145.910004,11572500,131.30777
"2018-12-07",145.490005,147.339996,144.119995,145.429993,9444500,130.875824
"2018-12-10",145.389999,145.880005,142.380005,145.259995,6848100,130.722839
"2018-12-11",146.289993,148.210007,145.789993,146.5,9857400,131.838745
"2018-12-12",147,148.490005,147,147.100006,8869200,132.378693
"2018-12-13",146.960007,148.589996,146.800003,147.839996,6008300,133.044617
"2018-12-14",144.339996,145.380005,130.199997,133,58140200,119.689774
"2018-12-17",128.320007,131.649994,126.830002,129.139999,36933100,116.216072
"2018-12-18",132.050003,132.800003,129.199997,130.419998,24640100,117.367981
"2018-12-19",129.869995,131.350006,127.089996,127.610001,21232100,114.839195
"2018-12-20",127.720001,129.75,126.760002,128.270004,16609600,115.433151
"2018-12-21",127.800003,130.600006,127.120003,128.089996,19732900,115.271156
"2018-12-24",127.300003,128,121,122.839996,7531900,110.546555
"2018-12-26",123.419998,126.760002,122.010002,126.709999,9253000,114.029259
"2018-12-27",125.870003,127.410004,123.07,127.410004,9918700,114.65921
"2018-12-28",127.910004,128.75,126.75,127.269997,6537200,114.533211
"2018-12-31",128.179993,129.550003,127.419998,129.050003,7409900,116.135078
"2019-01-02",128.130005,128.380005,126.279999,127.75,7631700,114.965172
"2019-01-03",128.139999,128.270004,125.360001,125.720001,8654500,113.138344
"2019-01-04",127.120003,128.649994,126.730003,127.830002,8831700,115.03717
"2019-01-07",127.629997,128.350006,126.800003,127.010002,8404700,114.299248
"2019-01-08",128.179993,130.5,127.730003,129.960007,9351600,116.954018
"2019-01-09",129.830002,130.240005,128.330002,128.929993,7403500,116.027084
"2019-01-10",127.690002,129.889999,127.690002,129.710007,6224400,116.729019
"2019-01-11",129,129.839996,128.309998,129.75,5300400,116.765022
"2019-01-14",128.740005,128.960007,127.589996,128.279999,7374400,115.442123
"2019-01-15",128.520004,129.490005,127.650002,129.360001,5194400,116.414055
"2019-01-16",129.410004,129.410004,127.900002,128.039993,6264200,115.226143
"2019-01-17",127.709999,129.520004,127.459999,129.089996,7632000,116.171059
"2019-01-18",129.899994,131.179993,129.449997,130.690002,10593000,117.610962
"2019-01-22",128.199997,129.5,127.010002,128.800003,10568100,115.910103
"2019-01-23",128.5,129.300003,127.93,128.800003,9267800,115.910103
"2019-01-24",128.490005,128.699997,125,127.029999,9917000,114.31723
"2019-01-25",128.130005,128.449997,127.029999,128.229996,7585100,115.397141
"2019-01-28",127.809998,129.149994,127.290001,128.990005,6927700,116.081085
"2019-01-29",128.949997,130.470001,128.5,130.330002,6669300,117.286964
"2019-01-30",130.369995,132.190002,130.300003,131.639999,7299300,118.465843
"2019-01-31",131.630005,135.190002,130.869995,133.080002,17298100,119.761757
"2019-02-01",134.020004,134.690002,133.470001,134.199997,9575200,120.769691
"2019-02-04",133.960007,134.149994,132.210007,132.880005,7759000,119.581779
"2019-02-05",133.520004,133.880005,132.75,132.880005,6449800,119.581779
"2019-02-06",133.080002,133.570007,132.300003,133,5066100,119.689774
"2019-02-07",132.449997,132.639999,131.529999,132.050003,6085300,118.834846
"2019-02-08",131.949997,132.460007,131.539993,132.399994,4436700,119.149796
"2019-02-11",132.309998,132.669998,131.259995,132,4962200,118.789864
"2019-02-12",132.080002,134.300003,132.080002,134.160004,6262300,120.733673
"2019-02-13",134.070007,134.979996,133.210007,134.449997,7902200,120.994659
"2019-02-14",134.300003,134.820007,133.350006,134.309998,3910400,120.868645
"2019-02-15",135.190002,136.410004,135.009995,136.380005,6665000,122.731514
"2019-02-19",136.139999,136.380005,135.630005,135.690002,5935500,122.11058
"2019-02-20",135.970001,136.729996,135.729996,136.350006,6089800,122.704544
"2019-02-21",134.979996,135.789993,134.270004,135.419998,6665500,121.867561
"2019-02-22",135.289993,136.639999,134.820007,136.600006,5223900,122.929512
"2019-02-25",136.350006,137.490005,135.860001,136.199997,6846600,123.382416
"2019-02-26",136.440002,136.960007,136.050003,136.110001,5106900,123.300911
"2019-02-27",135.520004,136.25,135.389999,135.869995,4378100,123.083496
"2019-02-28",135.949997,137.949997,135.690002,136.639999,10133200,123.781067
"2019-03-01",137.220001,138.610001,137.009995,138.350006,5641600,125.330109
"2019-03-04",138.850006,139.410004,137.509995,138.479996,8377700,125.447853
"2019-03-05",138.809998,139.139999,138.360001,138.770004,6568900,125.710579
"2019-03-06",139.470001,139.649994,138.600006,139.089996,6236900,126.000443
"2019-03-07",138.529999,139.119995,137.699997,138.240005,6100400,125.230461
"2019-03-08",138.089996,139.300003,136.419998,138.059998,7046700,125.067383
"2019-03-11",138.110001,139.029999,137.520004,138.559998,6150400,125.520332
"2019-03-12",138.649994,140,138.5,139.179993,5552900,126.082001
"2019-03-13",139.589996,139.839996,139.020004,139.410004,6446900,126.290352
"2019-03-14",138.339996,138.800003,137.940002,138.020004,8493600,125.031166
"2019-03-15",138,138.259995,136.830002,137.600006,11922500,124.650719
"2019-03-18",137.649994,137.779999,136.720001,137.169998,7369600,124.261147
"2019-03-19",137.610001,138.820007,137.470001,138.440002,5882500,125.411629
"2019-03-20",138.330002,138.509995,136.649994,137.289993,5475700,124.369843
"2019-03-21",137,138.779999,136.949997,138.100006,5765100,125.103638
"2019-03-22",137.75,138.389999,136.860001,136.910004,6528800,124.025604
"2019-03-25",136.910004,137.009995,135.740005,136.610001,4500300,123.75383
"2019-03-26",136.929993,139.270004,136.929993,138.570007,4758600,125.529396
"2019-03-27",138.589996,139.479996,138.070007,138.699997,6764900,125.647141
"2019-03-28",139.059998,139.460007,138.710007,138.880005,4602100,125.810234
"2019-03-29",139.279999,139.880005,138.880005,139.789993,7168400,126.634598
"2019-04-01",139.990005,140.289993,138.740005,138.979996,5885200,125.900833
"2019-04-02",139.009995,139.009995,136.910004,137.710007,5517800,124.750351
"2019-04-03",138.199997,138.240005,136.869995,137.169998,5947000,124.261147
"2019-04-04",136.869995,137.009995,135.130005,135.570007,5844600,122.811737
"2019-04-05",136.039993,136.580002,135.699997,136.179993,4759700,123.364311
"2019-04-08",136.050003,136.509995,135.699997,136.139999,4329600,123.328079
"2019-04-09",136,136.259995,134.559998,135.570007,5210300,122.811737
"2019-04-10",135.889999,136.130005,135.330002,135.580002,4194100,122.820786
"2019-04-11",135.960007,136.179993,134.419998,135.210007,4485200,122.485596
"2019-04-12",135.220001,136.350006,134.75,135.979996,5756800,123.183128
"2019-04-15",136,136.789993,135.800003,136.520004,5380900,123.672333
"2019-04-16",138.320007,140.699997,137.559998,138.020004,10745700,125.031166
"2019-04-17",139,140.149994,137.669998,138.520004,9543700,125.484131
"2019-04-18",139.350006,140.240005,135.75,137.520004,10485300,124.578209
"2019-04-22",136.979996,138.490005,136.460007,137.830002,4666500,124.859047
"2019-04-23",137.419998,140.850006,137.25,139.899994,5790500,126.73423
"2019-04-24",139.649994,140.139999,138.860001,139.199997,5676300,126.100113
"2019-04-25",138.520004,139.770004,137.960007,139.649994,5218100,126.507759
"2019-04-26",139.880005,140.520004,139.309998,140.389999,4613600,127.178101
"2019-04-29",140.350006,140.429993,139.580002,139.839996,4275200,126.679886
"2019-04-30",140.190002,141.449997,138.960007,141.199997,6003700,127.911896
"2019-05-01",140.949997,142.350006,139.75,141.949997,6656300,128.591278
"2019-05-02",141.910004,142.149994,140.119995,141.279999,8835600,127.984344
"2019-05-03",141.289993,142.089996,141.080002,142.009995,5281600,128.645676
"2019-05-06",140.25,142.240005,139.929993,142.089996,5818900,128.71817
"2019-05-07",140.820007,141.380005,139.059998,139.970001,6606700,126.797661
"2019-05-08",140.199997,140.919998,139.699997,139.789993,4667300,126.634598
"2019-05-09",138.949997,139.320007,137.639999,138.729996,5604200,125.674339
"2019-05-10",138.429993,139.25,136.410004,139.050003,4771600,125.964233
"2019-05-13",137.850006,138.059998,136.529999,137.199997,5560000,124.288361
"2019-05-14",137.039993,137.839996,136.729996,136.820007,7179400,123.944107
"2019-05-15",136.899994,137.490005,135.330002,136.910004,6429400,124.025604
"2019-05-16",137.389999,139.190002,136.970001,138.210007,6857200,125.203323
"2019-05-17",137,139.029999,136.860001,138.610001,6915300,125.565628
"2019-05-20",138.610001,138.960007,137.679993,138.419998,4771100,125.393532
"2019-05-21",139.119995,139.570007,138.080002,138.119995,4859000,125.12175
"2019-05-22",138.350006,138.949997,137.490005,138.759995,5456800,125.701515
"2019-05-23",138.5,139.850006,137.669998,139.789993,6951800,126.634598
"2019-05-24",139.5,139.5,138.559998,138.850006,5473300,126.643723
"2019-05-28",139,140.490005,137.050003,137.070007,11919600,125.02021
"2019-05-29",135.889999,135.889999,128.520004,131.330002,23247400,119.784813
"2019-05-30",131.440002,132.820007,131.169998,132.110001,7360600,120.496231
"2019-05-31",131.520004,132,129.610001,131.149994,7811000,119.620621
"2019-06-03",131.5,132.399994,131.039993,131.440002,8434600,119.885132
"2019-06-04",132.600006,134.300003,132.580002,133.729996,6648900,121.973801
"2019-06-05",134.699997,135.130005,133.860001,134.380005,6860600,122.566689
"2019-06-06",134.899994,137.660004,134.589996,136.679993,9115800,124.664505
"2019-06-07",137.589996,139.589996,137.139999,138.550003,6533900,126.370056
"2019-06-10",138.600006,139.149994,137.600006,139.020004,4994700,126.798782
"2019-06-11",139.679993,140.660004,139.5,139.779999,8230500,127.491959
"2019-06-12",140.300003,142.910004,140.300003,141.679993,9216500,129.22493
"2019-06-13",141.720001,141.949997,140.210007,140.710007,7500800,128.340179
"2019-06-14",141.229996,141.490005,140.039993,140.089996,6548100,127.774704
"2019-06-17",140,140.240005,139.210007,139.440002,5562800,127.181847
"2019-06-18",140.559998,140.929993,139.789993,140.229996,7122700,127.902412
"2019-06-19",140.009995,140.970001,139.910004,140.449997,6393400,128.103073
"2019-06-20",141.25,142.399994,141,142.210007,7335800,129.708328
"2019-06-21",141.460007,142.429993,141.009995,142.089996,11272200,129.598877
"2019-06-24",142.419998,143.699997,142.089996,143.059998,5894700,130.483597
"2019-06-25",143.270004,144.979996,143.190002,144.240005,7517000,131.559906
"2019-06-26",143.850006,143.850006,140.759995,141.850006,7674100,129.37999
"2019-06-27",142.229996,142.5,140.600006,140.690002,5233500,128.321945
"2019-06-28",140.740005,141.100006,138.509995,139.279999,12792400,127.035904
"2019-07-01",140.199997,140.259995,138.720001,139.360001,5872300,127.108871
"2019-07-02",139.220001,140.029999,138.690002,140.029999,4501200,127.719986
"2019-07-03",141,142.179993,140.789993,142.139999,3436300,129.644485
"2019-07-05",141.740005,141.860001,140.369995,140.570007,4652400,128.212494
"2019-07-08",140.119995,141.080002,139.639999,140.970001,4078100,128.577362
"2019-07-09",141.460007,142.470001,140.910004,141.410004,4217400,128.978683
"2019-07-10",141.779999,141.990005,140.669998,141.210007,4874400,128.796219
"2019-07-11",140.940002,141.210007,139.020004,140.110001,5817400,127.792938
"2019-07-12",140.119995,140.119995,132.320007,134.300003,17780100,122.493721
"2019-07-15",135.389999,136.360001,134.449997,134.710007,10038200,122.867683
"2019-07-16",132.929993,133.830002,131.75,132.5,10214500,120.851929
"2019-07-17",132.490005,133.580002,131.410004,131.860001,8862100,120.268211
"2019-07-18",132.130005,132.509995,131.169998,132.070007,6203100,120.459747
"2019-07-19",132.25,132.389999,130.190002,130.309998,8340200,118.854446
"2019-07-22",130,130.149994,127.839996,128.639999,12624800,117.331268
"2019-07-23",128.610001,129.449997,128.160004,128.839996,5803600,117.513687
"2019-07-24",128.880005,129.789993,128.570007,129.779999,6838600,118.371056
"2019-07-25",130.059998,131.529999,129.669998,131.119995,8897800,119.593254
"2019-07-26",131.300003,131.300003,130.490005,130.729996,4894600,119.237541
"2019-07-29",131,133.309998,130.210007,133.020004,7832000,121.326241
"2019-07-30",132.470001,132.490005,131.270004,132.080002,5509600,120.468864
"2019-07-31",131.639999,132,130.179993,130.220001,8559200,118.772369
"2019-08-01",130.259995,130.740005,129.020004,130.289993,7870700,118.836205
"2019-08-02",130.860001,131.470001,129.770004,131.070007,6574900,119.547661
"2019-08-05",130.910004,131.460007,129.009995,130.160004,9480000,118.717651
"2019-08-06",130.339996,131.220001,129.589996,130.770004,7880600,119.274025
"2019-08-07",129.360001,130.910004,128.190002,130.210007,6771700,118.763252
"2019-08-08",130.979996,131.949997,130.229996,131.679993,5260500,120.104012
"2019-08-09",131.800003,132.759995,131.229996,132.039993,4677300,120.432381
"2019-08-12",131.5,132.699997,131.289993,131.929993,6852100,120.332031
"2019-08-13",132.300003,134.100006,132,133.419998,5013200,121.69104
"2019-08-14",132.529999,132.539993,130.130005,130.259995,7736200,118.808861
"2019-08-15",130.169998,131.070007,129.25,130.539993,7251200,119.064232
"2019-08-16",131.470001,131.669998,130.600006,131.360001,5858900,119.812157
"2019-08-19",132.5,132.570007,131.820007,132.25,4958000,120.623917
