"","HLT.Open","HLT.High","HLT.Low","HLT.Close","HLT.Volume","HLT.Adjusted"
"2017-05-22",63.779999,65.32,63.669998,65.25,3643600,63.661896
"2017-05-23",65.5,66.389999,64.910004,65.489998,4021800,63.896057
"2017-05-24",65.769997,66.290001,65.099998,65.480003,3024100,63.886295
"2017-05-25",65.760002,66.110001,65.129997,65.129997,2766600,63.544807
"2017-05-26",65.160004,65.550003,64.940002,65.339996,1445800,63.749702
"2017-05-30",65.260002,65.699997,65.129997,65.540001,1104500,63.944836
"2017-05-31",65.849998,66.580002,65.349998,66.470001,3402000,64.852226
"2017-06-01",66.709999,67.5,66.32,66.639999,2001900,65.018059
"2017-06-02",66.970001,67.540001,66.529999,67.410004,1590400,65.769333
"2017-06-05",67.669998,67.790001,66.970001,66.989998,1599200,65.359558
"2017-06-06",66.580002,66.709999,65.550003,65.760002,1999400,64.159485
"2017-06-07",65.760002,66.269997,65.419998,66.150002,2661200,64.540001
"2017-06-08",65.260002,65.5,64.660004,65.019997,8180400,63.437489
"2017-06-09",65.349998,65.860001,64.019997,64.75,7990900,63.174053
"2017-06-12",66.309998,66.459999,65.25,65.849998,10162800,64.247292
"2017-06-13",66.139999,66.690002,66.019997,66.449997,5087200,64.832695
"2017-06-14",66.620003,66.860001,65.879997,66.25,7387200,64.637543
"2017-06-15",65.809998,66.989998,65.529999,66.849998,4511100,65.222961
"2017-06-16",67.269997,67.290001,66.400002,66.410004,33236400,64.793663
"2017-06-19",66.589996,67.309998,66.300003,66.839996,4391000,65.213196
"2017-06-20",67.040001,67.07,65.690002,65.879997,4031600,64.276566
"2017-06-21",66.300003,66.349998,65.279999,65.599998,3997000,64.00338
"2017-06-22",65.449997,65.470001,64.889999,65.199997,2623500,63.613117
"2017-06-23",65.099998,65.559998,64.760002,65.400002,3110900,63.80825
"2017-06-26",65.379997,65.550003,64.980003,65.230003,1736200,63.642387
"2017-06-27",65.050003,65.099998,63.419998,63.450001,3272200,61.905712
"2017-06-28",63.799999,64.07,63.169998,63.360001,2607000,61.817894
"2017-06-29",63.25,63.34,61.66,62.25,3666800,60.734913
"2017-06-30",62.650002,62.91,61.82,61.849998,3556000,60.344646
"2017-07-03",61.98,62.080002,61.299999,61.310001,1967400,59.817799
"2017-07-05",61.310001,61.799999,60.740002,61.509998,3681400,60.012917
"2017-07-06",61.02,61.540001,60.619999,61.080002,2926200,59.593395
"2017-07-07",61.209999,62.009998,61.02,61.759998,4443300,60.256832
"2017-07-10",61.759998,62.290001,61.630001,62.200001,4126300,60.686138
"2017-07-11",61.889999,62.610001,61.82,62.459999,5848800,60.939804
"2017-07-12",62.799999,62.970001,61.84,61.93,2444000,60.422707
"2017-07-13",62.040001,62.380001,61.779999,62.080002,1780200,60.569057
"2017-07-14",61.959999,62.540001,61.75,62.450001,3466500,60.930042
"2017-07-17",62.400002,62.880001,62.18,62.619999,1403100,61.095905
"2017-07-18",62.560001,62.900002,62.330002,62.490002,2219600,60.969078
"2017-07-19",62.439999,62.650002,62.09,62.119999,1810300,60.608074
"2017-07-20",62.110001,62.23,61.509998,62.009998,2172100,60.500755
"2017-07-21",61.880001,62.490002,61.84,62.470001,1871200,60.949562
"2017-07-24",62.5,62.790001,61.990002,62.009998,1923400,60.500755
"2017-07-25",62.32,63.130001,61.720001,63.080002,3711500,61.544716
"2017-07-26",63.900002,64.660004,62.029999,62.52,6574700,60.998341
"2017-07-27",62.830002,62.830002,61.75,62.560001,2882500,61.037365
"2017-07-28",62.23,62.75,62.23,62.459999,1184800,60.939804
"2017-07-31",62.810001,62.869999,62.290001,62.529999,2068100,61.008102
"2017-08-01",62.880001,63.349998,62.439999,62.77,2659200,61.242264
"2017-08-02",62.689999,63.580002,61.279999,61.98,2185900,60.471485
"2017-08-03",62.099998,62.650002,62,62.130001,1957400,60.617844
"2017-08-04",62.310001,63.130001,62.139999,62.98,2891400,61.447147
"2017-08-07",63.34,63.869999,63.02,63.77,3245100,62.217922
"2017-08-08",62.84,63.18,61.740002,62.080002,2852100,60.569057
"2017-08-09",61.759998,61.799999,60.990002,61.369999,2983200,59.876335
"2017-08-10",60.990002,61.41,60.650002,61,2226600,59.515347
"2017-08-11",60.919998,61.560001,60.77,61.299999,1682900,59.808037
"2017-08-14",61.869999,61.939999,61.32,61.75,2410300,60.247082
"2017-08-15",61.970001,62.400002,61.619999,62.209999,2022800,60.695889
"2017-08-16",62.299999,62.759998,62.099998,62.439999,2149400,61.067539
"2017-08-17",62.029999,62.389999,60.68,60.82,2701800,59.483135
"2017-08-18",60.720001,61.529999,60.540001,61.060001,2654300,59.717876
"2017-08-21",61.209999,61.900002,61.099998,61.779999,1689200,60.422039
"2017-08-22",61.880001,63.369999,61.799999,63.32,1820200,61.928188
"2017-08-23",62.889999,63.400002,62.720001,63.119999,1286000,61.73259
"2017-08-24",63.470001,63.720001,62.84,62.91,1445800,61.527206
"2017-08-25",63.16,63.709999,63.009998,63.48,1365000,62.084679
"2017-08-28",63.720001,63.77,62.919998,63.169998,1517800,61.78149
"2017-08-29",62.82,63,62.529999,62.889999,1795400,61.507648
"2017-08-30",62.93,64.800003,62.810001,64.32,2070500,62.906212
"2017-08-31",64.330002,64.760002,64.029999,64.330002,2797900,62.915993
"2017-09-01",64.699997,64.870003,64.279999,64.589996,1273100,63.170269
"2017-09-05",64.419998,64.459999,62.900002,63.599998,2696600,62.202034
"2017-09-06",63.799999,64,63.290001,63.669998,1495600,62.270508
"2017-09-07",63.880001,64.169998,63.529999,63.889999,1518000,62.485657
"2017-09-08",63.889999,65.339996,63.740002,65.139999,2551700,63.708195
"2017-09-11",65.669998,66.300003,65.589996,65.949997,2604400,64.500374
"2017-09-12",65.980003,66.25,65.660004,66.07,1213100,64.617744
"2017-09-13",65.870003,66.860001,65.830002,66.68,1863500,65.214325
"2017-09-14",66.599998,66.720001,65.910004,66.519997,1726800,65.057831
"2017-09-15",66.459999,66.889999,66.07,66.629997,2449200,65.165428
"2017-09-18",66.589996,66.809998,66.330002,66.559998,2207000,65.09697
"2017-09-19",66.559998,67.07,66.209999,66.889999,1977200,65.419724
"2017-09-20",67.019997,67.360001,66.639999,67.040001,1440800,65.566414
"2017-09-21",66.989998,67.519997,66.82,67.339996,1184600,65.859833
"2017-09-22",67.339996,68.370003,67.18,68.190002,2072700,66.691147
"2017-09-25",68.190002,69.349998,67.980003,68.709999,2245600,67.199715
"2017-09-26",69.080002,69.519997,68.800003,69.5,2773200,67.972366
"2017-09-27",69.690002,69.739998,68.690002,69.110001,1930400,67.590927
"2017-09-28",69.029999,69.550003,68.970001,69.360001,1485200,67.835442
"2017-09-29",68.949997,69.449997,68.440002,69.449997,7072200,67.923447
"2017-10-02",69.25,69.690002,69.160004,69.43,2902500,67.903893
"2017-10-03",69.489998,69.510002,68.720001,68.860001,2494000,67.34642
"2017-10-04",68.870003,69.029999,68.599998,68.910004,1905900,67.395332
"2017-10-05",68.940002,69.610001,68.800003,69.370003,2302300,67.845215
"2017-10-06",69.360001,69.699997,69.199997,69.480003,1987600,67.952789
"2017-10-09",69.5,69.970001,69.459999,69.660004,1358300,68.128838
"2017-10-10",69.800003,69.970001,69.510002,69.919998,1799700,68.38311
"2017-10-11",70,70.349998,69.830002,70.220001,3004100,68.676529
"2017-10-12",70.150002,70.5,69.839996,70.379997,2080900,68.833008
"2017-10-13",70.580002,71.379997,70.400002,71.160004,2326200,69.595863
"2017-10-16",71.089996,71.260002,70.620003,71.129997,1904000,69.566521
"2017-10-17",71.040001,71.220001,70.720001,71.220001,1549200,69.654549
"2017-10-18",71.540001,71.540001,70.879997,71.059998,2171600,69.498062
"2017-10-19",70.949997,71.120003,70.330002,71.099998,2170400,69.537193
"2017-10-20",71.370003,71.410004,70.519997,71.040001,1726400,69.4785
"2017-10-23",71.269997,71.269997,70.389999,70.419998,1402300,68.872139
"2017-10-24",70.790001,71.160004,70.529999,71.139999,3208200,69.576294
"2017-10-25",71.160004,71.410004,70.809998,71.32,2611800,69.752357
"2017-10-26",72.099998,72.93,70.900002,72.480003,3318400,70.886833
"2017-10-27",71.800003,72.809998,71.589996,71.910004,2916400,70.329376
"2017-10-30",71.760002,72.82,71.699997,72.650002,2571500,71.053131
"2017-10-31",72.650002,72.849998,72.25,72.279999,2688300,70.691246
"2017-11-01",72.93,73.080002,72.370003,72.440002,1871000,70.847725
"2017-11-02",72.970001,73.309998,71.889999,72.440002,1924600,70.847725
"2017-11-03",72.379997,73.169998,72.330002,73.160004,1653400,71.551918
"2017-11-06",72.589996,73.449997,72.589996,73.389999,1352500,71.776855
"2017-11-07",73.400002,73.760002,72.550003,72.610001,1809000,71.013992
"2017-11-08",72.669998,73.449997,72.360001,72.900002,1473500,71.297615
"2017-11-09",72.400002,72.760002,71.699997,72.050003,2326400,70.466301
"2017-11-10",72.220001,72.830002,71.629997,72.690002,2117700,71.092232
"2017-11-13",72.449997,72.720001,72.25,72.620003,1819800,71.023773
"2017-11-14",71.93,72.970001,71.870003,72.910004,1810500,71.307396
"2017-11-15",72.529999,73.68,72.190002,73.379997,2939000,71.767052
"2017-11-16",73.75,74.309998,73.279999,74.019997,1829100,72.54129
"2017-11-17",74.050003,74.440002,73.959999,74.110001,2443900,72.629486
"2017-11-20",74.169998,74.629997,74.050003,74.309998,1152800,72.825478
"2017-11-21",74.760002,76.220001,74.75,75.639999,2922700,74.128914
"2017-11-22",75.709999,76.129997,75.190002,75.68,1404200,74.168129
"2017-11-24",75.779999,75.900002,75.470001,75.760002,470400,74.246529
"2017-11-27",75.760002,76.160004,75.669998,76,1407000,74.481743
"2017-11-28",76.050003,76.529999,75.75,76.129997,1887600,74.609146
"2017-11-29",76.129997,76.900002,76.029999,76.559998,1874500,75.030525
"2017-11-30",76.57,77.790001,76.129997,77.559998,2553700,76.010551
"2017-12-01",77.269997,77.919998,76.25,77.25,2164600,75.706749
"2017-12-04",78.029999,78.620003,77.519997,77.660004,2348600,76.108582
"2017-12-05",77.699997,78.309998,77.610001,77.629997,1493500,76.07917
"2017-12-06",77.75,77.860001,76.629997,76.75,1435000,75.216743
"2017-12-07",76.830002,77.389999,76.599998,77.279999,2254400,75.736168
"2017-12-08",77.610001,78.400002,77.5,78.379997,2142500,76.814186
"2017-12-11",78.160004,78.300003,77.25,77.470001,1589800,75.922363
"2017-12-12",77.57,77.580002,76.93,77,2246600,75.461761
"2017-12-13",77.220001,77.620003,76.739998,76.75,2245600,75.216743
"2017-12-14",77.089996,77.089996,76.010002,76.019997,1739500,74.501328
"2017-12-15",76.440002,77.370003,76.279999,77.089996,3694500,75.549965
"2017-12-18",77.489998,78.57,77.379997,78.089996,2275100,76.529991
"2017-12-19",78.389999,78.459999,77.629997,77.809998,1449000,76.255569
"2017-12-20",77.919998,78.629997,77.559998,78.349998,1327500,76.78479
"2017-12-21",78.489998,79.949997,78.489998,79.370003,2047100,77.784409
"2017-12-22",79.379997,79.699997,79.25,79.349998,1415700,77.764793
"2017-12-26",79.400002,79.959999,79.260002,79.370003,909600,77.784409
"2017-12-27",79.459999,80.379997,79.32,80.150002,939200,78.548843
"2017-12-28",80.18,80.540001,80,80.449997,828900,78.842834
"2017-12-29",80.790001,80.940002,79.839996,79.860001,1539700,78.264618
"2018-01-02",80.279999,80.339996,78.93,79.68,1701500,78.088211
"2018-01-03",79.809998,80.900002,79.620003,80.849998,1425600,79.23484
"2018-01-04",80.860001,81.230003,80.230003,80.25,1548200,78.646828
"2018-01-05",80.239998,80.239998,78.910004,79.290001,2273600,77.706017
"2018-01-08",80.300003,81.059998,79.529999,80.940002,2483100,79.323059
"2018-01-09",81.110001,82.07,80.970001,81.93,1354800,80.293259
"2018-01-10",81.660004,82.110001,81.389999,81.650002,1745500,80.018867
"2018-01-11",81.980003,83.220001,81.639999,83.07,3886400,81.410477
"2018-01-12",83.25,84.709999,83.099998,83.949997,1870000,82.272911
"2018-01-16",84.57,84.989998,82.980003,83.400002,1530600,81.733887
"2018-01-17",82.900002,84.510002,82.900002,84.029999,1440300,82.351311
"2018-01-18",84.18,84.82,83.910004,83.949997,1314400,82.272911
"2018-01-19",84.639999,86.050003,84.480003,85.489998,2206800,83.782135
"2018-01-22",85.419998,85.790001,85.019997,85.769997,1541400,84.056549
"2018-01-23",85.690002,86.980003,85.57,86.529999,1632600,84.801369
"2018-01-24",86.800003,86.989998,85.129997,85.790001,2134200,84.076149
"2018-01-25",86.040001,86.75,85.400002,86.629997,1467800,84.899376
"2018-01-26",86.940002,87.690002,86.330002,87.690002,944700,85.938194
"2018-01-29",87.440002,88.110001,87.029999,87.279999,1599100,85.536385
"2018-01-30",86.5,87.43,86.360001,86.410004,1678600,84.683769
"2018-01-31",86.519997,87,85.629997,85.650002,1857400,83.938942
"2018-02-01",85.330002,86.290001,85.099998,85.760002,2139900,84.046745
"2018-02-02",85.550003,85.800003,82.309998,82.650002,2718400,80.998878
"2018-02-05",82.129997,83.010002,79.82,79.910004,2386200,78.313614
"2018-02-06",78.580002,80.970001,77.779999,80.690002,4634700,79.078056
"2018-02-07",80.989998,83.279999,80.540001,82.019997,3526600,80.38147
"2018-02-08",81.949997,82.370003,78.639999,78.660004,5065800,77.088585
"2018-02-09",79.230003,81.230003,77.559998,80.43,3239100,78.823242
"2018-02-12",80.910004,82.160004,80.589996,81.82,2435900,80.185463
"2018-02-13",81.739998,83.57,81.660004,83.209999,2515600,81.547684
"2018-02-14",82.120003,87.110001,82.010002,85.970001,3946800,84.252556
"2018-02-15",86.089996,86.309998,84.330002,84.559998,3023900,82.870728
"2018-02-16",84.459999,84.720001,83.260002,83.269997,2543100,81.606491
"2018-02-20",82.730003,84.699997,82.730003,84.309998,1977800,82.625717
"2018-02-21",84.43,86.440002,84.260002,84.290001,1772100,82.606117
"2018-02-22",84.739998,84.900002,83.120003,83.379997,1863500,81.714287
"2018-02-23",83.75,83.970001,83.080002,83.809998,1565700,82.135696
"2018-02-26",84.029999,84.290001,82.129997,82.139999,2888400,80.499069
"2018-02-27",82.360001,82.620003,79.809998,79.839996,3865900,78.24501
"2018-02-28",80.400002,82.080002,79.779999,80.790001,4025700,79.176041
"2018-03-01",80.510002,80.660004,78.790001,79.349998,2515200,77.909462
"2018-03-02",78.730003,79.120003,77.230003,78.900002,2814000,77.467621
"2018-03-05",78.290001,78.690002,77.080002,78.220001,2719000,76.799988
"2018-03-06",78.620003,79.370003,78.410004,78.940002,2230600,77.506897
"2018-03-07",78.25,79.32,78.129997,79.199997,1459500,77.762177
"2018-03-08",79.529999,79.889999,79,79.209999,2322800,77.772011
"2018-03-09",80.010002,81.800003,79.709999,81.470001,2912800,79.990974
"2018-03-12",81.519997,81.709999,80.690002,81.129997,1836800,79.657135
"2018-03-13",81.419998,81.82,81.059998,81.25,1641600,79.774963
"2018-03-14",81.470001,81.540001,81.050003,81.239998,1594300,79.765137
"2018-03-15",81.400002,82.25,81.050003,81.889999,2285800,80.403343
"2018-03-16",82,82.540001,81.440002,81.510002,2204400,80.030251
"2018-03-19",81.309998,81.760002,80.879997,81.300003,2027200,79.824066
"2018-03-20",81.610001,82.129997,81.269997,81.349998,1028300,79.873131
"2018-03-21",81.300003,82.220001,81.190002,81.839996,1233200,80.354248
"2018-03-22",81.25,81.599998,80.410004,80.440002,3031600,78.979668
"2018-03-23",80.489998,80.559998,78.059998,78.169998,1682800,76.75087
"2018-03-26",79.040001,80.080002,78.449997,79.980003,1278200,78.52803
"2018-03-27",80.160004,80.550003,78.480003,78.790001,1585700,77.359612
"2018-03-28",78.739998,78.959999,77.790001,78.309998,2199000,76.888329
"2018-03-29",78.769997,79.529999,78.470001,78.760002,2481600,77.330177
"2018-04-02",78.720001,79.040001,75.660004,77.07,2722000,75.670845
"2018-04-03",77.5,77.940002,76.610001,77.529999,2575600,76.122505
"2018-04-04",76.370003,78.330002,76.330002,78.029999,3074700,76.613426
"2018-04-05",77.230003,79.370003,75.949997,79.040001,6840100,77.605087
"2018-04-06",78.690002,79.290001,76.68,77.510002,3295400,76.102867
"2018-04-09",76.839996,79.489998,76,76.150002,7557400,74.767548
"2018-04-10",76.739998,76.790001,74.610001,75.010002,11745800,73.648247
"2018-04-11",77.389999,80.349998,77.040001,79.610001,52096400,78.164749
"2018-04-12",80.389999,80.940002,79.339996,79.949997,10665700,78.498573
"2018-04-13",80.489998,81.330002,78.25,79.610001,14439600,78.164749
"2018-04-16",80.089996,80.669998,79.599998,80.529999,4265300,79.068031
"2018-04-17",81.449997,82.410004,80.690002,81.160004,3876700,79.686607
"2018-04-18",81.669998,82.989998,81.529999,82.18,3523800,80.688087
"2018-04-19",82,82.800003,81.690002,81.980003,2552100,80.491714
"2018-04-20",82.050003,82.669998,81.660004,82.330002,2257600,80.835365
"2018-04-23",82.279999,82.529999,81.82,82.089996,1795400,80.599716
"2018-04-24",82.599998,83.120003,80.879997,82.040001,4170200,80.550613
"2018-04-25",81.720001,82.349998,81.349998,81.830002,2865400,80.344437
"2018-04-26",81.93,82.790001,80.480003,81.93,5691200,80.442627
"2018-04-27",82.349998,82.57,79.989998,80.169998,4380100,78.714577
"2018-04-30",80.300003,80.739998,78.790001,78.839996,3476400,77.408722
"2018-05-01",78.760002,80.309998,78.660004,80.239998,3243800,78.783287
"2018-05-02",79.959999,80.660004,79.260002,79.449997,2916700,78.007629
"2018-05-03",79.239998,80.18,78.440002,79.870003,3083100,78.420021
"2018-05-04",79.599998,81.519997,79.080002,81.160004,2639600,79.686607
"2018-05-07",81.599998,81.599998,80.849998,81.349998,2087600,79.873131
"2018-05-08",81.470001,82.650002,80.919998,82.43,3219600,80.93354
"2018-05-09",82.970001,83.199997,81.610001,82.849998,2410400,81.345917
"2018-05-10",83.160004,83.230003,82.309998,82.760002,2207800,81.40493
"2018-05-11",82.830002,83.739998,82.470001,83.510002,1750400,82.142654
"2018-05-14",83.489998,83.730003,82.730003,82.970001,2590500,81.611504
"2018-05-15",82.82,83.25,82.589996,83.019997,1908600,81.660667
"2018-05-16",83.120003,84.419998,82.629997,84.199997,2379200,82.82135
"2018-05-17",84.389999,84.400002,83.129997,83.300003,1309300,81.936089
"2018-05-18",83.629997,84.68,82.400002,83.839996,8072300,82.467232
"2018-05-21",84.459999,84.580002,83.239998,83.919998,2129700,82.545929
"2018-05-22",84.089996,84.25,82.620003,82.760002,1645200,81.40493
"2018-05-23",82.690002,82.800003,81.989998,82.330002,2283800,80.981979
"2018-05-24",82.480003,82.940002,81.989998,82.029999,2888700,80.686882
"2018-05-25",81.849998,82.389999,81.43,81.830002,1892700,80.490158
"2018-05-29",80.970001,81.57,80.010002,80.330002,2184800,79.014725
"2018-05-30",80.849998,82.029999,80.849998,81.730003,2049800,80.391808
"2018-05-31",81.599998,81.639999,80.57,80.709999,2874200,79.388496
"2018-06-01",81.089996,83.110001,81.089996,82.650002,2495200,81.296745
"2018-06-04",83.18,83.309998,82.279999,83.190002,1716200,81.827888
"2018-06-05",82.900002,83.830002,82.720001,83.07,1911400,81.709862
"2018-06-06",83.040001,84.730003,82.879997,84.68,3572900,83.29351
"2018-06-07",84.879997,84.879997,83.699997,84.169998,1772700,82.791847
"2018-06-08",84.089996,84.410004,83.400002,84.139999,1677800,82.762344
"2018-06-11",84.230003,84.5,83.800003,83.989998,1792300,82.614792
"2018-06-12",84.5,84.879997,82.669998,83.809998,3559300,82.437737
"2018-06-13",84,84.029999,82.32,82.730003,3605200,81.37542
"2018-06-14",83.120003,83.440002,82.730003,82.93,2126300,81.572151
"2018-06-15",82.75,84.019997,82.330002,83.839996,2953200,82.467232
"2018-06-18",83.089996,84.419998,83.089996,84.330002,1854400,82.949234
"2018-06-19",83.68,83.839996,82.050003,82.980003,2104500,81.621353
"2018-06-20",83.190002,83.919998,81.980003,82.010002,3178800,80.667221
"2018-06-21",81.919998,82.309998,80.779999,81.019997,3822800,79.693428
"2018-06-22",81.620003,81.720001,80.529999,80.870003,2755900,79.545891
"2018-06-25",80.059998,80.550003,78.68,79.269997,3203000,77.972076
"2018-06-26",79.290001,79.720001,78.949997,79.190002,3457300,77.893394
"2018-06-27",79.550003,79.900002,78.199997,78.260002,3220400,76.978615
"2018-06-28",78.120003,78.25,76.790001,78.25,5142900,76.968788
"2018-06-29",78.379997,79.989998,78.129997,79.160004,3544900,77.863869
"2018-07-02",78.489998,79.309998,77.519997,79.300003,3065800,78.001595
"2018-07-03",79.419998,79.82,79.010002,79.449997,1719600,78.149117
"2018-07-05",79.650002,79.940002,78.849998,79.690002,3350600,78.385216
"2018-07-06",79.529999,81,79.400002,80.559998,2278500,79.240959
"2018-07-09",81.010002,81.68,80.559998,80.940002,2949900,79.614723
"2018-07-10",80.940002,82.290001,80.879997,81.279999,2915100,79.949165
"2018-07-11",80.5,81,80.019997,80.610001,3803800,79.290138
"2018-07-12",81,81.129997,80.349998,81,3367900,79.673767
"2018-07-13",80.989998,81.160004,80.669998,80.970001,2124700,79.644257
"2018-07-16",81.18,81.18,79.790001,80.080002,2285600,78.768829
"2018-07-17",80.220001,81.169998,79.800003,81.07,3353300,79.742599
"2018-07-18",81.209999,83.25,81.209999,82.959999,5303800,81.601669
"2018-07-19",83,83.489998,81.970001,82.139999,2773400,80.795082
"2018-07-20",81.949997,82.709999,81.580002,81.959999,2435600,80.618034
"2018-07-23",82,82.260002,81.540001,81.610001,3686800,80.273766
"2018-07-24",81.650002,81.839996,79.68,80.489998,4260700,79.172104
"2018-07-25",80.07,80.550003,77.639999,80.370003,5891600,79.054062
"2018-07-26",79.919998,80.690002,79.269997,79.610001,2774500,78.306519
"2018-07-27",79.910004,80.209999,78.190002,78.449997,2683400,77.165512
"2018-07-30",78.129997,78.599998,77.07,77.279999,3132200,76.014664
"2018-07-31",77.419998,78.830002,77.410004,78.660004,2744000,77.37207
"2018-08-01",79.199997,79.470001,78.230003,78.540001,2667200,77.254028
"2018-08-02",77.860001,78.440002,77.120003,78.440002,3687600,77.15567
"2018-08-03",78.480003,78.589996,77.879997,78.18,1969100,76.899933
"2018-08-06",78.059998,78.260002,77.57,78.129997,3835100,76.850739
"2018-08-07",77.660004,78.110001,76.940002,77.599998,3777900,76.32943
"2018-08-08",77.660004,78.099998,76.169998,76.889999,2935100,75.631042
"2018-08-09",76.839996,77.080002,75.970001,76.150002,3906400,75.049576
"2018-08-10",76.089996,76.419998,75.389999,75.650002,3268300,74.556808
"2018-08-13",75.639999,76.080002,74.839996,75.309998,3066500,74.22171
"2018-08-14",75.620003,76.739998,75.040001,76.540001,2763700,75.433945
"2018-08-15",75.919998,76.389999,75.489998,76.220001,2919400,75.118553
"2018-08-16",76.919998,77.919998,76.580002,77.239998,3373600,76.123817
"2018-08-17",76.529999,77.300003,75.970001,77.199997,1964800,76.084412
"2018-08-20",77.190002,77.540001,76.120003,76.290001,2430700,75.187561
"2018-08-21",76.220001,77.25,76.220001,76.730003,2324900,75.621193
"2018-08-22",76.540001,77.410004,76.379997,77.199997,2540500,76.084412
"2018-08-23",77.220001,77.419998,76.5,76.769997,3009600,75.660614
"2018-08-24",76.769997,77.599998,76.769997,77.110001,2149200,75.995705
"2018-08-27",77.639999,78.160004,77.470001,77.760002,1865300,76.636322
"2018-08-28",77.93,78.010002,77.169998,77.470001,1241700,76.350502
"2018-08-29",77.550003,78.360001,77.379997,78.18,1831600,77.050247
"2018-08-30",78.18,78.190002,77.269997,77.580002,1398100,76.458908
"2018-08-31",77.339996,78.040001,77.339996,77.620003,2496900,76.498337
"2018-09-04",77.629997,77.699997,76.669998,77.160004,1887000,76.044975
"2018-09-05",76.839996,76.970001,75.68,75.720001,3076600,74.625793
"2018-09-06",75.900002,76.239998,75.160004,75.690002,4244200,74.59623
"2018-09-07",75.389999,76.620003,75.389999,76.440002,2974000,75.335381
"2018-09-10",76.790001,77.029999,76.160004,76.589996,2029700,75.483215
"2018-09-11",76.290001,77.459999,76.239998,77.410004,2774900,76.291382
"2018-09-12",77.25,78.07,77.059998,77.959999,3110900,76.833435
"2018-09-13",78.43,79.919998,78.360001,78.940002,3745600,77.799263
"2018-09-14",79.050003,80.220001,79.040001,80.059998,3229500,78.903076
"2018-09-17",80.169998,80.25,79.050003,79.099998,3395000,77.956947
"2018-09-18",79.199997,79.639999,78.949997,79.389999,2703400,78.242744
"2018-09-19",79.519997,80.540001,79.519997,80.43,2327500,79.267738
"2018-09-20",80.660004,81.339996,80.169998,81.080002,3516900,79.908333
"2018-09-21",81.550003,82,80.82,80.959999,6804400,79.790062
"2018-09-24",80.690002,80.720001,79.550003,80.160004,2265300,79.001633
"2018-09-25",80.400002,80.510002,79.870003,80.110001,2533300,78.952347
"2018-09-26",80.279999,81.099998,79.919998,80.660004,2168200,79.494415
"2018-09-27",80.370003,82.18,80.330002,82.040001,2654100,80.854446
"2018-09-28",81.769997,81.809998,80.690002,80.779999,4263000,79.612671
"2018-10-01",81.339996,81.339996,78.379997,78.389999,4116900,77.25721
"2018-10-02",78.330002,78.889999,77.050003,77.080002,4398400,75.966148
"2018-10-03",77.389999,77.57,76.5,76.550003,4619600,75.443794
"2018-10-04",76.57,76.760002,74.57,75.410004,4779400,74.32029
"2018-10-05",75.459999,75.790001,73.519997,74.379997,3622200,73.305145
"2018-10-08",74.230003,75.029999,73.620003,74.949997,5211700,73.866913
"2018-10-09",75,75.660004,74.779999,75.230003,6063700,74.142868
"2018-10-10",74.660004,75.199997,73.300003,73.400002,7380600,72.339325
"2018-10-11",73.199997,73.540001,72.07,73.099998,5937600,72.04364
"2018-10-12",74.239998,74.349998,72.720001,73.620003,3676400,72.556129
"2018-10-15",73.339996,73.610001,72.970001,72.989998,2994000,71.935226
"2018-10-16",73.550003,74.690002,73.010002,74.629997,1927400,73.551544
"2018-10-17",74.480003,74.959999,73.690002,74.519997,1777700,73.44313
"2018-10-18",74.529999,74.529999,71.940002,72.050003,3723200,71.00882
"2018-10-19",71.800003,72.010002,70.5,70.660004,7482000,69.638916
"2018-10-22",70.620003,70.970001,70.019997,70.160004,4126100,69.146141
"2018-10-23",68.870003,69.449997,66.870003,68.870003,8984600,67.874786
"2018-10-24",69.18,70.629997,63.759998,63.82,13473000,62.897755
"2018-10-25",66.75,68.220001,66.010002,67.550003,11014300,66.573837
"2018-10-26",67.169998,69.580002,66.360001,68.269997,5634300,67.283455
"2018-10-29",68.919998,70.019997,67.68,68.599998,6077500,67.608688
"2018-10-30",68.599998,69.629997,67.860001,68.699997,3200500,67.70723
"2018-10-31",69.93,72.419998,69.690002,71.169998,5039300,70.141533
"2018-11-01",71.480003,72.959999,71.230003,72.650002,3044300,71.600143
"2018-11-02",73.160004,74.120003,72.129997,72.82,2982300,71.7677
"2018-11-05",72.480003,72.650002,71.760002,72.400002,2633100,71.353775
"2018-11-06",71.309998,71.75,69.550003,70.589996,3991600,69.569916
"2018-11-07",71.129997,72.989998,71.050003,72.970001,2263300,71.915535
"2018-11-08",72.489998,72.760002,71.540001,72.019997,2369400,71.12545
"2018-11-09",71.709999,72.139999,70.760002,71.160004,3249400,70.276146
"2018-11-12",71.160004,71.400002,70.040001,70.190002,4186300,69.318192
"2018-11-13",70.660004,71.800003,70.220001,70.860001,2346600,69.979881
"2018-11-14",71.559998,72.279999,70.790001,71.080002,3790700,70.197144
"2018-11-15",70.529999,72.989998,70.349998,72.889999,4069800,71.984665
"2018-11-16",72.32,73.339996,72.199997,73.040001,4737900,72.132805
"2018-11-19",72.93,73.18,70.629997,71.199997,4401500,70.315651
"2018-11-20",70.169998,71.800003,69.809998,71.489998,5740100,70.602036
"2018-11-21",71.970001,73.269997,71.57,72.57,2499500,71.66864
"2018-11-23",72.199997,73.449997,72.199997,73.120003,1095300,72.2118
"2018-11-26",73.860001,75.239998,73.779999,75.089996,3508400,74.157333
"2018-11-27",74.519997,75.879997,74.519997,75.169998,5549600,74.236343
