"","UAL.Open","UAL.High","UAL.Low","UAL.Close","UAL.Volume","UAL.Adjusted"
"2016-06-22",45,45.639999,44.939999,45.09,4814700,45.09
"2016-06-23",45.75,45.919998,44.459999,45.169998,4914100,45.169998
"2016-06-24",42.669998,43.220001,41.040001,41.060001,12313800,41.060001
"2016-06-27",40.639999,40.689999,37.41,37.75,12908800,37.75
"2016-06-28",38.82,39.060001,38.009998,38.950001,7820500,38.950001
"2016-06-29",39.189999,40.919998,39.150002,40.57,7373100,40.57
"2016-06-30",40.720001,41.040001,40.200001,41.040001,6052600,41.040001
"2016-07-01",41.02,41.799999,40.830002,41.369999,5092900,41.369999
"2016-07-05",40.799999,40.919998,39.41,40.290001,5207800,40.290001
"2016-07-06",39.139999,39.41,37.639999,39.310001,8217800,39.310001
"2016-07-07",39.32,40.41,39.310001,40.09,4606300,40.09
"2016-07-08",40.700001,41.73,40.700001,41.48,5261200,41.48
"2016-07-11",41.880001,42.740002,41.720001,42.41,4661700,42.41
"2016-07-12",44.189999,46.360001,44.189999,46.16,9778600,46.16
"2016-07-13",46.549999,46.73,45.419998,45.860001,5491900,45.860001
"2016-07-14",46.73,47.939999,46.419998,47.849998,7702500,47.849998
"2016-07-15",47.509998,47.759998,46.919998,47.43,5184800,47.43
"2016-07-18",47.580002,48.02,47.130001,47.709999,3692700,47.709999
"2016-07-19",47.709999,47.959999,46.68,47.849998,4720500,47.849998
"2016-07-20",48.279999,49.869999,47.540001,48.299999,8422200,48.299999
"2016-07-21",47.110001,47.400002,46.02,46.66,5867900,46.66
"2016-07-22",47.25,47.689999,46.560001,47.57,4903800,47.57
"2016-07-25",47.52,47.779999,46.73,46.889999,3752800,46.889999
"2016-07-26",46.869999,48,46.869999,47.73,4226100,47.73
"2016-07-27",47.630001,47.75,47.16,47.439999,3208500,47.439999
"2016-07-28",47.169998,47.630001,46.810001,47.400002,2496600,47.400002
"2016-07-29",47.490002,48.110001,46.889999,46.889999,3449800,46.889999
"2016-08-01",46.77,47.380001,46.419998,47.360001,2934700,47.360001
"2016-08-02",46.900002,46.900002,44.240002,44.400002,7290700,44.400002
"2016-08-03",44.279999,45.200001,44.150002,44.900002,4616000,44.900002
"2016-08-04",44.939999,45.959999,44.810001,45.900002,3878900,45.900002
"2016-08-05",46.25,48.48,46.240002,48.41,5995000,48.41
"2016-08-08",48.389999,49.32,47.900002,48.490002,4311300,48.490002
"2016-08-09",49,49.470001,47.779999,47.810001,3886000,47.810001
"2016-08-10",47.720001,47.799999,46.669998,47.119999,3077000,47.119999
"2016-08-11",47,47.57,46.799999,47.27,4019000,47.27
"2016-08-12",47.200001,47.34,46.529999,47.099998,2165900,47.099998
"2016-08-15",47.16,48.48,47,48.009998,3025400,48.009998
"2016-08-16",47.82,48.380001,47.599998,47.990002,3456200,47.990002
"2016-08-17",47.91,48.209999,47.68,48.18,3299400,48.18
"2016-08-18",48.16,48.220001,47.18,47.599998,4915900,47.599998
"2016-08-19",47.25,47.59,46.939999,47.09,3267100,47.09
"2016-08-22",46.950001,47.09,46.560001,46.950001,2606900,46.950001
"2016-08-23",47.27,47.959999,47.27,47.490002,2270400,47.490002
"2016-08-24",47.290001,47.939999,47.27,47.599998,2203200,47.599998
"2016-08-25",47.459999,47.759998,47.299999,47.529999,2075800,47.529999
"2016-08-26",47.619999,47.869999,46.68,46.869999,3349100,46.869999
"2016-08-29",47.060001,47.32,46.810001,46.950001,2404500,46.950001
"2016-08-30",46.950001,51.529999,46.950001,50.990002,12918800,50.990002
"2016-08-31",50.790001,51,49.349998,50.41,5211700,50.41
"2016-09-01",50.540001,51.48,50.119999,50.889999,4012800,50.889999
"2016-09-02",50.68,51.529999,50.450001,51.09,3732400,51.09
"2016-09-06",50.970001,51.240002,50.77,51.139999,3838400,51.139999
"2016-09-07",51.619999,54.529999,51.619999,53.68,7211600,53.68
"2016-09-08",53.23,54.400002,53.23,54.360001,5593800,54.360001
"2016-09-09",53.990002,54.110001,52.419998,52.450001,4994100,52.450001
"2016-09-12",51.689999,53.439999,50.669998,53.25,5217100,53.25
"2016-09-13",52.700001,53.259998,51.490002,51.639999,4742400,51.639999
"2016-09-14",51.400002,51.889999,50.720001,51,4554700,51
"2016-09-15",50.990002,51.959999,50.369999,51.709999,4719000,51.709999
"2016-09-16",51.310001,51.700001,50.900002,51,10477700,51
"2016-09-19",51.139999,51.93,50.91,50.959999,3673200,50.959999
