"SP500.203020.Open","SP500.203020.High","SP500.203020.Low","SP500.203020.Close","SP500.203020.Volume","SP500.203020.Adjusted","Date"
310.48999,310.48999,296.429993,302.109985,0,302.109985,"2015-01-14"
302.109985,304.679993,298.890015,299.380005,0,299.380005,"2015-01-15"
298.809998,304.720001,295.809998,304.309998,0,304.309998,"2015-01-16"
304.309998,321.899994,304.309998,321.480011,0,321.480011,"2015-01-20"
321.480011,326.079987,316.26001,324.809998,0,324.809998,"2015-01-21"
324.809998,343.420013,324.809998,341.910004,0,341.910004,"2015-01-22"
341.910004,344.600006,337.619995,342.730011,0,342.730011,"2015-01-23"
342.730011,344.790009,340.23999,343.089996,0,343.089996,"2015-01-26"
343.089996,343.089996,334.200012,337.649994,0,337.649994,"2015-01-27"
337.649994,344.109985,333.700012,334.579987,0,334.579987,"2015-01-28"
334.579987,346.209991,332.649994,345.190002,0,345.190002,"2015-01-29"
345.190002,345.190002,327.519989,328.119995,0,328.119995,"2015-01-30"
328.119995,328.119995,310.98999,322.929993,0,322.929993,"2015-02-02"
322.929993,322.929993,310.910004,316.920013,0,316.920013,"2015-02-03"
316.920013,328.119995,316.920013,325.040009,0,325.040009,"2015-02-04"
324.959991,324.959991,314.529999,321.299988,0,321.299988,"2015-02-05"
320.630005,323.970001,316.420013,317.790009,0,317.790009,"2015-02-06"
317.790009,317.790009,307.700012,310.859985,0,310.859985,"2015-02-09"
310.859985,318.269989,310.859985,315.910004,0,315.910004,"2015-02-10"
315.910004,319.910004,312.380005,313.690002,0,313.690002,"2015-02-11"
312.140015,313.079987,304.880005,313.029999,0,313.029999,"2015-02-12"
311.730011,311.730011,305.769989,311.179993,0,311.179993,"2015-02-13"
311.179993,314.850006,309.470001,309.950012,0,309.950012,"2015-02-17"
311.309998,315.98999,308.480011,314.980011,0,314.980011,"2015-02-18"
314.980011,327.730011,314.980011,318.190002,0,318.190002,"2015-02-19"
318.190002,327.519989,315.76001,327.359985,0,327.359985,"2015-02-20"
327.359985,332.299988,323.829987,326.100006,0,326.100006,"2015-02-23"
326.100006,332.220001,321.190002,331.470001,0,331.470001,"2015-02-24"
331.160004,331.200012,321.799988,322.920013,0,322.920013,"2015-02-25"
322.920013,325.579987,316.850006,319.200012,0,319.200012,"2015-02-26"
318.769989,318.769989,310.959991,311.070007,0,311.070007,"2015-02-27"
311.070007,317.799988,311.070007,317.570007,0,317.570007,"2015-03-02"
317.570007,318.799988,311.649994,318.269989,0,318.269989,"2015-03-03"
316.579987,317.769989,313.209991,315.970001,0,315.970001,"2015-03-04"
316.940002,317.109985,311.040009,313.290009,0,313.290009,"2015-03-05"
311.420013,314.269989,307.720001,308.369995,0,308.369995,"2015-03-06"
308.790009,312.670013,308.420013,311.769989,0,311.769989,"2015-03-09"
309.209991,310.600006,304.029999,305.820007,0,305.820007,"2015-03-10"
306.679993,312.720001,306.679993,311.019989,0,311.019989,"2015-03-11"
311.630005,320.149994,311.399994,319.720001,0,319.720001,"2015-03-12"
320.459991,325.619995,317.850006,318.920013,0,318.920013,"2015-03-13"
318.920013,325.76001,318.920013,324.640015,0,324.640015,"2015-03-16"
324.640015,329.890015,324.640015,328.809998,0,328.809998,"2015-03-17"
328.809998,329.630005,320.799988,324.029999,0,324.029999,"2015-03-18"
324.029999,332.170013,324.029999,331.630005,0,331.630005,"2015-03-19"
331.630005,333.220001,329.869995,332.290009,0,332.290009,"2015-03-20"
331.690002,332.380005,325.380005,325.390015,0,325.390015,"2015-03-23"
323.170013,324.790009,321.660004,321.959991,0,321.959991,"2015-03-24"
320.700012,321.170013,311.160004,311.630005,0,311.630005,"2015-03-25"
308.440002,309.880005,300.799988,307.859985,0,307.859985,"2015-03-26"
308.299988,316.040009,308.299988,314.98999,0,314.98999,"2015-03-27"
317.339996,321,317.059998,319.480011,0,319.480011,"2015-03-30"
319,319.01001,314.200012,315.570007,0,315.570007,"2015-03-31"
311.399994,311.399994,302.720001,304.570007,0,304.570007,"2015-04-01"
304.790009,305.859985,298.01001,298.130005,0,298.130005,"2015-04-02"
295.98999,296.01001,288.730011,290.950012,0,290.950012,"2015-04-06"
291.769989,295.070007,289.809998,289.899994,0,289.899994,"2015-04-07"
290.429993,299.98999,290.429993,299.75,0,299.75,"2015-04-08"
300.190002,303.299988,295.519989,297.380005,0,297.380005,"2015-04-09"
297.959991,300.98999,297.160004,297.359985,0,297.359985,"2015-04-10"
296.399994,302.179993,296.290009,296.980011,0,296.980011,"2015-04-13"
296.040009,297.01001,292.970001,295.670013,0,295.670013,"2015-04-14"
296.920013,304.940002,296.839996,297.880005,0,297.880005,"2015-04-15"
298.230011,304.899994,298.089996,301.670013,0,301.670013,"2015-04-16"
301.23999,302.890015,299.459991,300.059998,0,300.059998,"2015-04-17"
302.160004,307.570007,299.459991,307.440002,0,307.440002,"2015-04-20"
308.820007,313.519989,306.369995,313.070007,0,313.070007,"2015-04-21"
313.609985,314.029999,309.309998,313.529999,0,313.529999,"2015-04-22"
313.519989,317.660004,312.470001,314.230011,0,314.230011,"2015-04-23"
315.73999,321.5,314.359985,318.769989,0,318.769989,"2015-04-24"
318.200012,318.290009,312.549988,313.209991,0,313.209991,"2015-04-27"
311.670013,312.890015,304.220001,310.309998,0,310.309998,"2015-04-28"
308.630005,309.140015,294.390015,300.51001,0,300.51001,"2015-04-29"
298.450012,304.410004,295.929993,297.459991,0,297.459991,"2015-04-30"
298.899994,308.119995,298.799988,306.529999,0,306.529999,"2015-05-01"
307.440002,309.869995,302.329987,303.089996,0,303.089996,"2015-05-04"
301.279999,301.970001,292.51001,292.799988,0,292.799988,"2015-05-05"
291.880005,296.429993,286.910004,294,0,294,"2015-05-06"
296.809998,306.820007,296.809998,304.049988,0,304.049988,"2015-05-07"
304.660004,310.929993,304.660004,308.320007,0,308.320007,"2015-05-08"
307.440002,313.850006,306.73999,310.790009,0,310.790009,"2015-05-11"
308.630005,308.950012,305.140015,305.73999,0,305.73999,"2015-05-12"
306.649994,313.25,303.679993,304.660004,0,304.660004,"2015-05-13"
306.829987,310.279999,306.130005,308.630005,0,308.630005,"2015-05-14"
309.950012,311.859985,306.75,306.839996,0,306.839996,"2015-05-15"
306.670013,309.859985,305.609985,308.98999,0,308.98999,"2015-05-18"
310.630005,312.070007,300.910004,301.130005,0,301.130005,"2015-05-19"
299.399994,299.399994,276.649994,276.799988,0,276.799988,"2015-05-20"
277.040009,279.329987,273.519989,275.929993,0,275.929993,"2015-05-21"
276.399994,278.029999,272.48999,274.059998,0,274.059998,"2015-05-22"
274.98999,276.23999,265.290009,266.73999,0,266.73999,"2015-05-26"
267.200012,273.320007,267.200012,271.920013,0,271.920013,"2015-05-27"
272.160004,273.799988,269.190002,270.269989,0,270.269989,"2015-05-28"
269.660004,274.73999,267.5,273.290009,0,273.290009,"2015-05-29"
273.809998,284.23999,272.200012,282.369995,0,282.369995,"2015-06-01"
280.149994,280.929993,275.429993,278.609985,0,278.609985,"2015-06-02"
278.179993,280.48999,276.01001,277.089996,0,277.089996,"2015-06-03"
276.890015,281.940002,271.529999,273.410004,0,273.410004,"2015-06-04"
273.269989,274.890015,270.480011,272.079987,0,272.079987,"2015-06-05"
270.019989,270.149994,258.559998,260.579987,0,260.579987,"2015-06-08"
258.140015,261,249.350006,258.410004,0,258.410004,"2015-06-09"
258.160004,263,255.940002,259.200012,0,259.200012,"2015-06-10"
260.690002,263.589996,257.869995,258.179993,0,258.179993,"2015-06-11"
257.51001,262.970001,256.570007,261.109985,0,261.109985,"2015-06-12"
259.850006,260.820007,256.899994,257,0,257,"2015-06-15"
257.049988,258.609985,252.710007,254.830002,0,254.830002,"2015-06-16"
254.130005,257.619995,252.389999,256.119995,0,256.119995,"2015-06-17"
256.149994,258.470001,253.240005,257.730011,0,257.730011,"2015-06-18"
258.540009,265.670013,258.540009,263.480011,0,263.480011,"2015-06-19"
266.320007,271.079987,266.119995,270.119995,0,270.119995,"2015-06-22"
270.309998,273.149994,268.450012,269.470001,0,269.470001,"2015-06-23"
269.190002,269.790009,265.850006,266.869995,0,266.869995,"2015-06-24"
267.709991,272.410004,266.899994,267,0,267,"2015-06-25"
267.440002,268.910004,263.790009,264.329987,0,264.329987,"2015-06-26"
262.76001,263.880005,255.020004,255.330002,0,255.330002,"2015-06-29"
257.399994,259.76001,255.410004,255.440002,0,255.440002,"2015-06-30"
257.040009,260.779999,242.25,250.039993,0,250.039993,"2015-07-01"
251.039993,254.789993,247.619995,249.619995,0,249.619995,"2015-07-02"
250.169998,254.880005,250.020004,253.369995,0,253.369995,"2015-07-06"
253.899994,258.589996,250.470001,257.910004,0,257.910004,"2015-07-07"
256.779999,256.779999,249.559998,250.339996,0,250.339996,"2015-07-08"
252.289993,255.479996,252.210007,252.380005,0,252.380005,"2015-07-09"
254.460007,264.769989,254.460007,263.119995,0,263.119995,"2015-07-10"
265,270.429993,264.880005,268.170013,0,268.170013,"2015-07-13"
264.850006,269.440002,263.339996,267.98999,0,267.98999,"2015-07-14"
266.380005,270.420013,261.109985,267.839996,0,267.839996,"2015-07-15"
269.179993,273.179993,268.450012,270.059998,0,270.059998,"2015-07-16"
270.149994,273.600006,269.529999,271.649994,0,271.649994,"2015-07-17"
272.690002,272.779999,266.459991,266.790009,0,266.790009,"2015-07-20"
267.299988,270.579987,266.769989,269.76001,0,269.76001,"2015-07-21"
270.209991,273.630005,269.5,273.149994,0,273.149994,"2015-07-22"
276.160004,288.799988,276.160004,278.279999,0,278.279999,"2015-07-23"
279.820007,279.820007,266.279999,266.279999,0,266.279999,"2015-07-24"
264.660004,268.920013,261.040009,267.119995,0,267.119995,"2015-07-27"
268.019989,274.51001,267.709991,273.75,0,273.75,"2015-07-28"
273.269989,274.690002,268.269989,269.880005,0,269.880005,"2015-07-29"
269.320007,271.880005,267.649994,270.140015,0,270.140015,"2015-07-30"
271.720001,271.720001,268.420013,270.329987,0,270.329987,"2015-07-31"
270.670013,281.040009,270.670013,279.950012,0,279.950012,"2015-08-03"
280.839996,287.220001,280.839996,284.51001,0,284.51001,"2015-08-04"
285.269989,286.119995,283.470001,284.769989,0,284.769989,"2015-08-05"
285.890015,287.76001,280.190002,282.299988,0,282.299988,"2015-08-06"
281.369995,284.450012,279.140015,281.149994,0,281.149994,"2015-08-07"
283.609985,286.549988,281.149994,281.899994,0,281.899994,"2015-08-10"
281.600006,290.480011,281.600006,287.190002,0,287.190002,"2015-08-11"
285.23999,287.26001,274.130005,286.209991,0,286.209991,"2015-08-12"
288.079987,291.880005,284.980011,289.25,0,289.25,"2015-08-13"
288.519989,291.959991,288.440002,290.950012,0,290.950012,"2015-08-14"
291.160004,297.450012,290.179993,296.339996,0,296.339996,"2015-08-17"
296.929993,298.559998,291.540009,293.549988,0,293.549988,"2015-08-18"
292.660004,296.649994,291.23999,293.170013,0,293.170013,"2015-08-19"
291.579987,292.290009,283.440002,283.600006,0,283.600006,"2015-08-20"
281.910004,282.200012,271.230011,271.230011,0,271.230011,"2015-08-21"
262.220001,273.420013,236.720001,261.640015,0,261.640015,"2015-08-24"
264.950012,271.23999,258.019989,258.019989,0,258.019989,"2015-08-25"
260.279999,269.5,256.549988,268.51001,0,268.51001,"2015-08-26"
269.019989,272.420013,262.950012,269.130005,0,269.130005,"2015-08-27"
269.640015,271.799988,266.040009,268.029999,0,268.029999,"2015-08-28"
268.140015,271.959991,266.339996,267.570007,0,267.570007,"2015-08-31"
266.730011,270.269989,264.619995,267.320007,0,267.320007,"2015-09-01"
269.230011,280.570007,269.209991,280.570007,0,280.570007,"2015-09-02"
280.959991,283.230011,276.320007,277.109985,0,277.109985,"2015-09-03"
274.209991,280.440002,273.410004,276.440002,0,276.440002,"2015-09-04"
277.73999,283.089996,277.609985,281.420013,0,281.420013,"2015-09-08"
282.380005,287.309998,278.839996,281.049988,0,281.049988,"2015-09-09"
282.350006,285.609985,279.850006,281.76001,0,281.76001,"2015-09-10"
281.299988,284.869995,281.049988,284.470001,0,284.470001,"2015-09-11"
284.529999,286.820007,283.029999,285.779999,0,285.779999,"2015-09-14"
286.700012,287.399994,282.950012,286.269989,0,286.269989,"2015-09-15"
285.209991,289.429993,284.119995,288.420013,0,288.420013,"2015-09-16"
288.899994,298.470001,288.619995,294.799988,0,294.799988,"2015-09-17"
293.899994,294.329987,290.279999,291.070007,0,291.070007,"2015-09-18"
291.820007,295.450012,288.790009,291.779999,0,291.779999,"2015-09-21"
290.320007,290.670013,280.950012,282.720001,0,282.720001,"2015-09-22"
283.549988,284.779999,279.549988,283.570007,0,283.570007,"2015-09-23"
282.320007,282.320007,274.980011,278.079987,0,278.079987,"2015-09-24"
280.829987,281.380005,275.640015,277.320007,0,277.320007,"2015-09-25"
275.829987,276.380005,267.359985,269.880005,0,269.880005,"2015-09-28"
269.869995,272.339996,265.910004,267.98999,0,267.98999,"2015-09-29"
269.089996,272.709991,264.869995,270.220001,0,270.220001,"2015-09-30"
269.140015,272.799988,266.029999,272.51001,0,272.51001,"2015-10-01"
270.880005,270.880005,261.23999,269.220001,0,269.220001,"2015-10-02"
271.299988,279.920013,270.420013,279.100006,0,279.100006,"2015-10-05"
278.350006,280.230011,266.859985,267.23999,0,267.23999,"2015-10-06"
268.480011,273.019989,264.040009,273,0,273,"2015-10-07"
272.700012,275.320007,268.540009,274.410004,0,274.410004,"2015-10-08"
275.709991,287.600006,275.709991,286.730011,0,286.730011,"2015-10-09"
288.720001,295.929993,288.540009,295.869995,0,295.869995,"2015-10-12"
291.549988,296.730011,291.160004,292.450012,0,292.450012,"2015-10-13"
293.309998,299.450012,292.059998,295.070007,0,295.070007,"2015-10-14"
295.959991,298.809998,293.149994,297.779999,0,297.779999,"2015-10-15"
296.559998,296.829987,290.540009,294.049988,0,294.049988,"2015-10-16"
294.380005,300.5,294.299988,299.779999,0,299.779999,"2015-10-19"
299.880005,302.070007,297.76001,299.109985,0,299.109985,"2015-10-20"
298.540009,301.23999,294.309998,295.149994,0,295.149994,"2015-10-21"
295.980011,307.369995,295.980011,307.26001,0,307.26001,"2015-10-22"
307.839996,313.290009,305.109985,312.480011,0,312.480011,"2015-10-23"
311.619995,317.230011,309.73999,316.660004,0,316.660004,"2015-10-26"
316.109985,317.970001,312.109985,315.170013,0,315.170013,"2015-10-27"
314.970001,315.100006,307.630005,311.25,0,311.25,"2015-10-28"
310.179993,314.089996,308.179993,313.329987,0,313.329987,"2015-10-29"
312.670013,319.970001,312.619995,315.459991,0,315.459991,"2015-10-30"
316.230011,318.670013,316.230011,316.630005,0,316.630005,"2015-11-02"
317.519989,320.730011,315.540009,317.880005,0,317.880005,"2015-11-03"
317.769989,317.769989,313.149994,314.660004,0,314.660004,"2015-11-04"
315.290009,316.570007,312.720001,314.429993,0,314.429993,"2015-11-05"
314.350006,319.160004,314.179993,316.75,0,316.75,"2015-11-06"
315.200012,315.200012,310.320007,312.359985,0,312.359985,"2015-11-09"
313.269989,314.089996,306.880005,311.48999,0,311.48999,"2015-11-10"
312.589996,314.48999,310.570007,310.709991,0,310.709991,"2015-11-11"
310.130005,312.309998,309.290009,309.48999,0,309.48999,"2015-11-12"
308.850006,310.170013,303.470001,304.950012,0,304.950012,"2015-11-13"
303.140015,303.140015,294.98999,300.829987,0,300.829987,"2015-11-16"
301.450012,306.420013,298.450012,299.290009,0,299.290009,"2015-11-17"
299.910004,300.570007,292.959991,299.320007,0,299.320007,"2015-11-18"
301.329987,305.679993,301.209991,303.480011,0,303.480011,"2015-11-19"
303.48999,305.869995,303.339996,304.890015,0,304.890015,"2015-11-20"
304.839996,307.429993,302.51001,305.019989,0,305.019989,"2015-11-23"
302.950012,303.059998,292.119995,296.420013,0,296.420013,"2015-11-24"
298.299988,298.299988,292.820007,294.640015,0,294.640015,"2015-11-25"
295.459991,298.890015,294.359985,296.290009,0,296.290009,"2015-11-27"
296.589996,297.829987,292.350006,293.25,0,293.25,"2015-11-30"
294.559998,302.320007,293.859985,302.140015,0,302.140015,"2015-12-01"
303.5,311.839996,303.5,306.079987,0,306.079987,"2015-12-02"
305.98999,309.470001,301.589996,303.459991,0,303.459991,"2015-12-03"
304.559998,315.109985,304.540009,315.109985,0,315.109985,"2015-12-04"
315.839996,326.51001,315.839996,322.329987,0,322.329987,"2015-12-07"
321.359985,321.359985,304.559998,307.76001,0,307.76001,"2015-12-08"
306.679993,311.910004,299.890015,303.070007,0,303.070007,"2015-12-09"
304.619995,313.75,303.170013,310.290009,0,310.290009,"2015-12-10"
308.98999,308.98999,297.029999,297.450012,0,297.450012,"2015-12-11"
298.910004,302.149994,292.200012,299.619995,0,299.619995,"2015-12-14"
301.75,305.880005,300.779999,304.279999,0,304.279999,"2015-12-15"
305.440002,310.5,302.01001,309.160004,0,309.160004,"2015-12-16"
309.179993,312.720001,302,302.049988,0,302.049988,"2015-12-17"
300.76001,304.649994,295.959991,295.959991,0,295.959991,"2015-12-18"
296.959991,303.519989,296.940002,303.309998,0,303.309998,"2015-12-21"
304.309998,305.660004,301.079987,304.950012,0,304.950012,"2015-12-22"
305.019989,306.549988,300.790009,305.73999,0,305.73999,"2015-12-23"
305.76001,312.519989,305.76001,309.809998,0,309.809998,"2015-12-24"
309.950012,311.829987,304.480011,307.350006,0,307.350006,"2015-12-28"
307.850006,310.049988,307.140015,309.399994,0,309.399994,"2015-12-29"
309.369995,309.51001,302.51001,302.820007,0,302.820007,"2015-12-30"
301.640015,301.640015,297.869995,300.410004,0,300.410004,"2015-12-31"
298.339996,298.339996,287.100006,290.440002,0,290.440002,"2016-01-04"
292.109985,294.769989,283.600006,289.929993,0,289.929993,"2016-01-05"
288.160004,295.029999,286.26001,292.609985,0,292.609985,"2016-01-06"
292.140015,292.480011,281.019989,283.410004,0,283.410004,"2016-01-07"
284.730011,289.26001,281.649994,282.200012,0,282.200012,"2016-01-08"
283.980011,286.070007,276.48999,283.079987,0,283.079987,"2016-01-11"
283.51001,286.859985,277.619995,285.380005,0,285.380005,"2016-01-12"
286.540009,288.119995,269.420013,271.609985,0,271.609985,"2016-01-13"
272.350006,275.630005,263.839996,273.049988,0,273.049988,"2016-01-14"
270.690002,271.440002,261.420013,265.149994,0,265.149994,"2016-01-15"
266.339996,272.529999,264.279999,267.529999,0,267.529999,"2016-01-19"
266.220001,272.220001,250.119995,266.73999,0,266.73999,"2016-01-20"
266.450012,274.209991,263.600006,270.170013,0,270.170013,"2016-01-21"
270.670013,275.910004,270.589996,271.76001,0,271.76001,"2016-01-22"
272,273.279999,266.040009,266.380005,0,266.380005,"2016-01-25"
266.640015,269.230011,264.440002,269.019989,0,269.019989,"2016-01-26"
271.029999,275.679993,263.51001,264.910004,0,264.910004,"2016-01-27"
265.359985,265.359985,253.039993,255.880005,0,255.880005,"2016-01-28"
254.850006,264.23999,250.679993,264,0,264,"2016-01-29"
263.850006,270.320007,262.829987,268.230011,0,268.230011,"2016-02-01"
266.859985,267.029999,254.610001,255.699997,0,255.699997,"2016-02-02"
257.950012,259.950012,247.990005,258.579987,0,258.579987,"2016-02-03"
257.549988,263.690002,256.040009,262.220001,0,262.220001,"2016-02-04"
262.059998,263.869995,249.580002,251.070007,0,251.070007,"2016-02-05"
249.940002,249.940002,239.949997,243.809998,0,243.809998,"2016-02-08"
240.860001,251.839996,240.070007,248.979996,0,248.979996,"2016-02-09"
249.589996,258.130005,249.589996,254.809998,0,254.809998,"2016-02-10"
253.610001,255.809998,248.850006,251.580002,0,251.580002,"2016-02-11"
254.110001,257.470001,249.669998,257.179993,0,257.179993,"2016-02-12"
258.570007,264.100006,256.869995,263.630005,0,263.630005,"2016-02-16"
265.109985,273.019989,264.929993,272.01001,0,272.01001,"2016-02-17"
273.26001,276.149994,271.5,275.179993,0,275.179993,"2016-02-18"
273.540009,280.059998,273.529999,278.410004,0,278.410004,"2016-02-19"
280.320007,288.609985,280.320007,288.609985,0,288.609985,"2016-02-22"
287.170013,290.329987,285.950012,288.519989,0,288.519989,"2016-02-23"
287.950012,290.579987,282.609985,290.220001,0,290.220001,"2016-02-24"
290.720001,294.589996,289.579987,294.540009,0,294.540009,"2016-02-25"
294.73999,295.869995,288.179993,290.029999,0,290.029999,"2016-02-26"
288.649994,294.220001,287.75,291.299988,0,291.299988,"2016-02-29"
294.209991,297.75,292.329987,296.029999,0,296.029999,"2016-03-01"
294.880005,294.880005,290.670013,293.519989,0,293.519989,"2016-03-02"
293.429993,296.570007,292.100006,295.040009,0,295.040009,"2016-03-03"
295.589996,296.119995,291.779999,293.170013,0,293.170013,"2016-03-04"
290.859985,294.220001,288.649994,293,0,293,"2016-03-07"
291.369995,291.5,282.190002,285.320007,0,285.320007,"2016-03-08"
285.350006,290.619995,285.049988,290.109985,0,290.109985,"2016-03-09"
290.670013,292.929993,286.320007,290.329987,0,290.329987,"2016-03-10"
292.089996,296.75,292.070007,295.980011,0,295.980011,"2016-03-11"
295.26001,298.829987,294.339996,298,0,298,"2016-03-14"
297.079987,297.640015,294.369995,295.720001,0,295.720001,"2016-03-15"
293.799988,300.089996,293.26001,299.690002,0,299.690002,"2016-03-16"
299.519989,299.799988,296.48999,298.179993,0,298.179993,"2016-03-17"
297.940002,307.23999,297.630005,306.320007,0,306.320007,"2016-03-18"
306.549988,309.850006,306.399994,308.089996,0,308.089996,"2016-03-21"
305.75,306.109985,300.089996,304.130005,0,304.130005,"2016-03-22"
304.519989,304.73999,299.459991,300.769989,0,300.769989,"2016-03-23"
299.070007,299.070007,290.790009,293.839996,0,293.839996,"2016-03-24"
295.160004,296.609985,292.920013,294.880005,0,294.880005,"2016-03-28"
295.029999,299.869995,294.890015,299.630005,0,299.630005,"2016-03-29"
301.679993,305.040009,301.649994,301.779999,0,301.779999,"2016-03-30"
301.98999,304.730011,299.519989,299.579987,0,299.579987,"2016-03-31"
298,298,288.559998,290.329987,0,290.329987,"2016-04-01"
290.950012,295.839996,288.279999,288.779999,0,288.779999,"2016-04-04"
287.070007,289.890015,285.559998,287.019989,0,287.019989,"2016-04-05"
287.450012,287.450012,283.709991,286.709991,0,286.709991,"2016-04-06"
286.399994,287.399994,279.109985,281.019989,0,281.019989,"2016-04-07"
282.98999,285.130005,280.450012,283.619995,0,283.619995,"2016-04-08"
285.640015,291.660004,284.880005,284.910004,0,284.910004,"2016-04-11"
285.049988,288.829987,285.01001,286.630005,0,286.630005,"2016-04-12"
287.160004,294.579987,286.959991,294.209991,0,294.209991,"2016-04-13"
295.799988,303.570007,295.799988,299.690002,0,299.690002,"2016-04-14"
299.940002,301.559998,295.450012,297.940002,0,297.940002,"2016-04-15"
299.559998,299.649994,293.600006,296.170013,0,296.170013,"2016-04-18"
296.75,301.01001,296.399994,298.579987,0,298.579987,"2016-04-19"
299.470001,301.309998,297.98999,298.279999,0,298.279999,"2016-04-20"
297.470001,297.549988,285.209991,288.480011,0,288.480011,"2016-04-21"
284.589996,284.589996,277.779999,282.130005,0,282.130005,"2016-04-22"
282.109985,283.799988,276.429993,276.779999,0,276.779999,"2016-04-25"
277.589996,280.320007,271.01001,274.589996,0,274.589996,"2016-04-26"
274.910004,277.790009,272.269989,273.230011,0,273.230011,"2016-04-27"
273.73999,274.130005,266.429993,266.929993,0,266.929993,"2016-04-28"
265.5,266.279999,258.070007,261.200012,0,261.200012,"2016-04-29"
262.899994,264.649994,260.890015,261.609985,0,261.609985,"2016-05-02"
262.079987,264.140015,258.220001,262.380005,0,262.380005,"2016-05-03"
260.220001,260.220001,251.580002,253.080002,0,253.080002,"2016-05-04"
253.410004,256.450012,251.710007,252.339996,0,252.339996,"2016-05-05"
251.690002,255.110001,247.580002,254.320007,0,254.320007,"2016-05-06"
254.610001,259.269989,254.610001,255.720001,0,255.720001,"2016-05-09"
256.700012,260.76001,256.390015,260.519989,0,260.519989,"2016-05-10"
260.079987,262.609985,255.330002,255.330002,0,255.330002,"2016-05-11"
256.01001,256.049988,245.470001,246.919998,0,246.919998,"2016-05-12"
247.050003,252.679993,247.050003,249.009995,0,249.009995,"2016-05-13"
250.050003,255.220001,248.449997,254.300003,0,254.300003,"2016-05-16"
253.869995,261.01001,253.869995,256.420013,0,256.420013,"2016-05-17"
255.740005,261.769989,255.240005,258.329987,0,258.329987,"2016-05-18"
257.209991,258.290009,250.610001,253.669998,0,253.669998,"2016-05-19"
254.190002,258.170013,253.479996,253.839996,0,253.839996,"2016-05-20"
254.220001,256.339996,252.800003,252.970001,0,252.970001,"2016-05-23"
254.360001,257.5,254.360001,256.950012,0,256.950012,"2016-05-24"
257.850006,260.609985,255.970001,256.440002,0,256.440002,"2016-05-25"
256.76001,257.019989,250.619995,252.110001,0,252.110001,"2016-05-26"
252.559998,255.460007,252.5,254.630005,0,254.630005,"2016-05-27"
254.619995,255.970001,252.050003,255.699997,0,255.699997,"2016-05-31"
255.449997,256.540009,253.770004,255.949997,0,255.949997,"2016-06-01"
253.600006,255.889999,252.610001,252.839996,0,252.839996,"2016-06-02"
251.720001,251.720001,245.240005,248.130005,0,248.130005,"2016-06-03"
247.539993,248.690002,245.309998,248.600006,0,248.600006,"2016-06-06"
248.630005,258.48999,247.270004,255.270004,0,255.270004,"2016-06-07"
256.23999,258.619995,253.130005,255.610001,0,255.610001,"2016-06-08"
255.440002,260.649994,255.440002,260.25,0,260.25,"2016-06-09"
257.5,259.720001,254.669998,257.600006,0,257.600006,"2016-06-10"
255.860001,255.860001,247.110001,247.979996,0,247.979996,"2016-06-13"
247.210007,248.240005,234.529999,236.960007,0,236.960007,"2016-06-14"
239.059998,242.009995,237.089996,237.380005,0,237.380005,"2016-06-15"
232.940002,235.429993,231.369995,232.320007,0,232.320007,"2016-06-16"
232.050003,234.899994,231.240005,233.039993,0,233.039993,"2016-06-17"
235.490005,238.270004,234.110001,234.710007,0,234.710007,"2016-06-20"
237.440002,240.600006,235.800003,238.589996,0,238.589996,"2016-06-21"
238.470001,240.979996,237.25,237.710007,0,237.710007,"2016-06-22"
240.75,240.929993,232.309998,236.720001,0,236.720001,"2016-06-23"
233.630005,233.660004,219.639999,219.660004,0,219.660004,"2016-06-24"
216.889999,216.889999,205.25,208.080002,0,208.080002,"2016-06-27"
211.899994,215.199997,210.009995,215.169998,0,215.169998,"2016-06-28"
218.389999,224.960007,216.820007,223.520004,0,223.520004,"2016-06-29"
224.199997,225.850006,221.550003,225.850006,0,225.850006,"2016-06-30"
225.820007,230.229996,225.570007,229.020004,0,229.020004,"2016-07-01"
227.119995,227.119995,220.369995,224.669998,0,224.669998,"2016-07-05"
220.669998,222.869995,214.75,222.770004,0,222.770004,"2016-07-06"
222.649994,228.470001,222.649994,227.899994,0,227.899994,"2016-07-07"
230.539993,234.910004,230.539993,233.130005,0,233.130005,"2016-07-08"
234.899994,239.639999,234.899994,237.860001,0,237.860001,"2016-07-11"
244.479996,255.110001,244.479996,253.899994,0,253.899994,"2016-07-12"
256.200012,256.51001,249.880005,251.369995,0,251.369995,"2016-07-13"
256.399994,259.980011,254.839996,259.579987,0,259.579987,"2016-07-14"
258.809998,259.179993,254.770004,257.359985,0,257.359985,"2016-07-15"
258.25,259.880005,257,257.809998,0,257.809998,"2016-07-18"
256.079987,258.059998,254.009995,257.880005,0,257.880005,"2016-07-19"
259.079987,262.049988,254.419998,256.299988,0,256.299988,"2016-07-20"
251.139999,251.179993,241.429993,243.149994,0,243.149994,"2016-07-21"
247.229996,248.210007,244,247.559998,0,247.559998,"2016-07-22"
248.25,248.520004,243.929993,245.679993,0,245.679993,"2016-07-25"
247.110001,249.639999,245.509995,249.410004,0,249.410004,"2016-07-26"
249.160004,249.259995,246.130005,246.860001,0,246.860001,"2016-07-27"
246.619995,249.720001,244.960007,248.770004,0,248.770004,"2016-07-28"
248.929993,251.389999,244.839996,244.839996,0,244.839996,"2016-07-29"
245.869995,246.970001,244.039993,246.970001,0,246.970001,"2016-08-01"
