Date,num_vaccine,Distributor
07/27/2021,473765085.0,Pfizer
07/27/2022,937066640.0,Pfizer
07/28/2021,474960735.0,Pfizer
07/29/2021,477518985.0,Pfizer
07/30/2021,480874635.0,Pfizer
07/31/2021,482805585.0,Pfizer
08/01/2021,482805585.0,Pfizer
08/02/2021,482805585.0,Pfizer
08/03/2021,483622335.0,Pfizer
08/03/2022,942467380.0,Pfizer
08/04/2021,484622685.0,Pfizer
08/05/2021,486127935.0,Pfizer
08/06/2021,490247235.0,Pfizer
08/07/2021,494434035.0,Pfizer
08/08/2021,494456535.0,Pfizer
08/09/2021,494456535.0,Pfizer
08/10/2021,495701235.0,Pfizer
08/10/2022,948502580.0,Pfizer
08/11/2021,497632995.0,Pfizer
08/12/2021,501255045.0,Pfizer
08/13/2021,506443095.0,Pfizer
08/14/2021,508664295.0,Pfizer
08/15/2021,508751595.0,Pfizer
08/16/2021,508751595.0,Pfizer
08/17/2021,511128045.0,Pfizer
08/17/2022,953586480.0,Pfizer
08/18/2021,514379295.0,Pfizer
08/19/2021,519173595.0,Pfizer
08/20/2021,525676455.0,Pfizer
08/21/2021,528996465.0,Pfizer
08/22/2021,529054965.0,Pfizer
08/23/2021,529054965.0,Pfizer
08/24/2021,529272585.0,Pfizer
08/24/2022,957995080.0,Pfizer
08/25/2021,532294065.0,Pfizer
08/26/2021,537727815.0,Pfizer
08/27/2021,542331225.0,Pfizer
08/28/2021,546043995.0,Pfizer
08/29/2021,546051015.0,Pfizer
08/30/2021,546055695.0,Pfizer
08/31/2021,547947585.0,Pfizer
08/31/2022,962142680.0,Pfizer
09/01/2021,551918025.0,Pfizer
09/02/2021,554086035.0,Pfizer
09/03/2021,557961075.0,Pfizer
09/04/2021,562680585.0,Pfizer
09/05/2021,562682925.0,Pfizer
09/06/2021,562682925.0,Pfizer
09/07/2021,562693455.0,Pfizer
09/07/2022,972369980.0,Pfizer
09/08/2021,563707845.0,Pfizer
09/09/2021,566752185.0,Pfizer
09/10/2021,569685375.0,Pfizer
09/11/2021,574373565.0,Pfizer
09/12/2021,574392285.0,Pfizer
09/13/2021,574408665.0,Pfizer
09/14/2021,576561195.0,Pfizer
09/14/2022,998962780.0,Pfizer
09/15/2021,579417165.0,Pfizer
09/16/2021,581475195.0,Pfizer
09/17/2021,585159525.0,Pfizer
09/18/2021,588566565.0,Pfizer
09/19/2021,588568905.0,Pfizer
09/20/2021,588609855.0,Pfizer
09/21/2021,589613715.0,Pfizer
09/21/2022,1014337680.0,Pfizer
09/22/2021,591465825.0,Pfizer
09/23/2021,592468515.0,Pfizer
09/24/2021,593885385.0,Pfizer
09/25/2021,595221525.0,Pfizer
09/26/2021,595235565.0,Pfizer
09/27/2021,595244925.0,Pfizer
09/28/2021,596522565.0,Pfizer
09/28/2022,1027877980.0,Pfizer
09/29/2021,598300965.0,Pfizer
09/30/2021,599543595.0,Pfizer
10/01/2021,603391725.0,Pfizer
10/02/2021,605844135.0,Pfizer
10/03/2021,606254805.0,Pfizer
10/04/2021,606422115.0,Pfizer
10/05/2021,608364405.0,Pfizer
10/05/2022,1038611180.0,Pfizer
10/06/2021,610225515.0,Pfizer
10/07/2021,613956555.0,Pfizer
10/08/2021,619767405.0,Pfizer
10/09/2021,622255635.0,Pfizer
10/10/2021,622290735.0,Pfizer
10/11/2021,622383165.0,Pfizer
10/12/2021,623845215.0,Pfizer
10/12/2022,1048855360.0,Pfizer
10/13/2021,625764015.0,Pfizer
10/14/2021,628873065.0,Pfizer
10/15/2021,632587725.0,Pfizer
10/16/2021,635718825.0,Pfizer
10/17/2021,635736375.0,Pfizer
10/18/2021,635724675.0,Pfizer
10/19/2021,637591545.0,Pfizer
10/19/2022,1064174560.0,Pfizer
10/20/2021,639275895.0,Pfizer
10/21/2021,641215035.0,Pfizer
10/22/2021,571207860.0,Pfizer
10/23/2021,572948190.0,Pfizer
10/24/2021,572997330.0,Pfizer
10/25/2021,572997330.0,Pfizer
10/26/2021,573940170.0,Pfizer
10/26/2022,1074810360.0,Pfizer
10/27/2021,576457020.0,Pfizer
10/28/2021,578433240.0,Pfizer
10/29/2021,583349580.0,Pfizer
10/30/2021,587249460.0,Pfizer
10/31/2021,587329920.0,Pfizer
11/01/2021,587325240.0,Pfizer
11/02/2021,591426180.0,Pfizer
11/02/2022,1118630570.0,Pfizer
11/03/2021,591515190.0,Pfizer
11/04/2021,591496470.0,Pfizer
11/05/2021,591755040.0,Pfizer
11/06/2021,591744240.0,Pfizer
11/07/2021,591746580.0,Pfizer
11/08/2021,591746580.0,Pfizer
11/09/2021,611509570.0,Pfizer
11/09/2022,1093065060.0,Pfizer
11/10/2021,618679300.0,Pfizer
11/11/2021,621728770.0,Pfizer
11/12/2021,628991980.0,Pfizer
11/13/2021,633182560.0,Pfizer
11/14/2021,633253900.0,Pfizer
11/15/2021,633253900.0,Pfizer
11/16/2021,636132860.0,Pfizer
11/16/2022,1101512280.0,Pfizer
11/17/2021,639227440.0,Pfizer
11/18/2021,642732910.0,Pfizer
11/19/2021,646583020.0,Pfizer
11/20/2021,651828250.0,Pfizer
11/21/2021,651909030.0,Pfizer
11/22/2021,651915710.0,Pfizer
11/23/2021,654696510.0,Pfizer
11/23/2022,1111887680.0,Pfizer
11/24/2021,661285780.0,Pfizer
11/25/2021,661285780.0,Pfizer
11/26/2021,661285780.0,Pfizer
11/27/2021,661285780.0,Pfizer
11/28/2021,661285780.0,Pfizer
11/29/2021,661625780.0,Pfizer
11/30/2021,664902820.0,Pfizer
11/30/2022,1115374280.0,Pfizer
12/01/2021,666473240.0,Pfizer
12/02/2021,670063370.0,Pfizer
12/03/2021,674593850.0,Pfizer
12/04/2021,674538300.0,Pfizer
12/05/2021,674529820.0,Pfizer
12/06/2021,674512060.0,Pfizer
12/07/2021,677393930.0,Pfizer
12/07/2022,1122447430.0,Pfizer
12/08/2021,684248630.0,Pfizer
12/09/2021,686479660.0,Pfizer
12/10/2021,692386030.0,Pfizer
12/11/2021,695042700.0,Pfizer
12/12/2021,695274800.0,Pfizer
12/13/2020,0.0,Pfizer
12/13/2021,695277060.0,Pfizer
12/14/2020,0.0,Pfizer
12/14/2021,699730410.0,Pfizer
12/14/2022,1129543810.0,Pfizer
12/15/2020,0.0,Pfizer
12/15/2021,703185250.0,Pfizer
12/16/2020,0.0,Pfizer
12/16/2021,705352110.0,Pfizer
12/17/2020,0.0,Pfizer
12/17/2021,713188400.0,Pfizer
12/18/2020,0.0,Pfizer
12/18/2021,717952740.0,Pfizer
12/19/2020,0.0,Pfizer
12/19/2021,718242840.0,Pfizer
12/20/2020,0.0,Pfizer
12/20/2021,718237840.0,Pfizer
12/21/2020,0.0,Pfizer
12/21/2021,721039510.0,Pfizer
12/21/2022,1135165680.0,Pfizer
12/22/2020,0.0,Pfizer
12/22/2021,723785980.0,Pfizer
12/23/2020,0.0,Pfizer
12/23/2021,728188970.0,Pfizer
12/24/2020,0.0,Pfizer
12/24/2021,729632610.0,Pfizer
12/25/2020,0.0,Pfizer
12/25/2021,729732090.0,Pfizer
12/26/2020,0.0,Pfizer
12/26/2021,729732690.0,Pfizer
12/27/2020,0.0,Pfizer
12/27/2021,729727890.0,Pfizer
12/28/2020,0.0,Pfizer
12/28/2021,729732690.0,Pfizer
12/28/2022,1139809270.0,Pfizer
12/29/2020,0.0,Pfizer
12/29/2021,736842870.0,Pfizer
12/30/2020,0.0,Pfizer
12/30/2021,739006580.0,Pfizer
12/31/2020,0.0,Pfizer
12/31/2021,739660060.0,Pfizer
01/01/2021,0.0,Novavax
01/01/2022,0.0,Novavax
01/02/2021,0.0,Novavax
01/02/2022,0.0,Novavax
01/03/2021,0.0,Novavax
01/03/2022,0.0,Novavax
01/04/2021,0.0,Novavax
01/04/2022,0.0,Novavax
01/04/2023,2104300.0,Novavax
01/05/2021,0.0,Novavax
01/05/2022,0.0,Novavax
01/06/2021,0.0,Novavax
01/06/2022,0.0,Novavax
01/07/2021,0.0,Novavax
01/07/2022,0.0,Novavax
01/08/2021,0.0,Novavax
01/08/2022,0.0,Novavax
01/09/2021,0.0,Novavax
01/09/2022,0.0,Novavax
01/10/2021,0.0,Novavax
01/10/2022,0.0,Novavax
01/11/2021,0.0,Novavax
01/11/2022,0.0,Novavax
01/11/2023,2133100.0,Novavax
01/12/2021,0.0,Novavax
01/12/2022,0.0,Novavax
01/13/2021,0.0,Novavax
01/13/2022,0.0,Novavax
01/14/2021,0.0,Novavax
01/14/2022,0.0,Novavax
01/15/2021,0.0,Novavax
01/15/2022,0.0,Novavax
01/16/2021,0.0,Novavax
01/16/2022,0.0,Novavax
01/17/2021,0.0,Novavax
01/17/2022,0.0,Novavax
01/18/2021,0.0,Novavax
01/18/2022,0.0,Novavax
01/18/2023,2154400.0,Novavax
01/19/2021,0.0,Novavax
01/19/2022,0.0,Novavax
01/20/2021,0.0,Novavax
01/20/2022,0.0,Novavax
01/21/2021,0.0,Novavax
01/21/2022,0.0,Novavax
01/22/2021,0.0,Novavax
01/22/2022,0.0,Novavax
01/23/2021,0.0,Novavax
01/23/2022,0.0,Novavax
01/24/2021,0.0,Novavax
01/24/2022,0.0,Novavax
01/25/2021,0.0,Novavax
01/25/2022,0.0,Novavax
01/25/2023,2193500.0,Novavax
01/26/2021,0.0,Novavax
01/26/2022,0.0,Novavax
01/27/2021,0.0,Novavax
01/27/2022,0.0,Novavax
01/28/2021,0.0,Novavax
01/28/2022,0.0,Novavax
01/29/2021,0.0,Novavax
01/29/2022,0.0,Novavax
01/30/2021,0.0,Novavax
01/30/2022,0.0,Novavax
01/31/2021,0.0,Novavax
01/31/2022,0.0,Novavax
02/01/2021,0.0,Novavax
02/01/2022,0.0,Novavax
02/01/2023,2217500.0,Novavax
02/02/2021,0.0,Novavax
02/02/2022,0.0,Novavax
02/03/2021,0.0,Novavax
02/03/2022,0.0,Novavax
02/04/2021,0.0,Novavax
02/04/2022,0.0,Novavax
02/05/2021,0.0,Novavax
02/05/2022,0.0,Novavax
02/06/2021,0.0,Novavax
02/06/2022,0.0,Novavax
02/07/2021,0.0,Novavax
02/07/2022,0.0,Novavax
02/08/2021,0.0,Novavax
02/08/2022,0.0,Novavax
02/09/2021,0.0,Novavax
02/09/2022,0.0,Novavax
02/10/2021,0.0,Novavax
02/10/2022,0.0,Novavax
02/11/2021,0.0,Novavax
02/11/2022,0.0,Novavax
02/12/2021,0.0,Novavax
02/12/2022,0.0,Novavax
02/13/2021,0.0,Novavax
02/13/2022,0.0,Novavax
02/14/2021,0.0,Novavax
02/14/2022,0.0,Novavax
02/15/2021,0.0,Novavax
02/15/2022,0.0,Novavax
02/16/2021,0.0,Novavax
02/16/2022,0.0,Novavax
02/17/2021,0.0,Novavax
02/17/2022,0.0,Novavax
02/18/2021,0.0,Novavax
02/18/2022,0.0,Novavax
02/19/2021,0.0,Novavax
02/19/2022,0.0,Novavax
02/20/2021,0.0,Novavax
02/20/2022,0.0,Novavax
02/21/2021,0.0,Novavax
02/21/2022,0.0,Novavax
02/22/2021,0.0,Novavax
02/22/2022,0.0,Novavax
02/23/2021,0.0,Novavax
02/23/2022,0.0,Novavax
02/24/2021,0.0,Novavax
02/24/2022,0.0,Novavax
02/25/2021,0.0,Novavax
02/25/2022,0.0,Novavax
02/26/2021,0.0,Novavax
02/26/2022,0.0,Novavax
02/27/2021,0.0,Novavax
02/27/2022,0.0,Novavax
02/28/2021,0.0,Novavax
02/28/2022,0.0,Novavax
03/01/2021,0.0,Novavax
03/01/2022,0.0,Novavax
03/02/2021,0.0,Novavax
03/02/2022,0.0,Novavax
03/03/2021,0.0,Novavax
03/03/2022,0.0,Novavax
03/04/2021,0.0,Novavax
03/04/2022,0.0,Novavax
03/05/2021,0.0,Novavax
03/05/2022,0.0,Novavax
03/06/2021,0.0,Novavax
03/06/2022,0.0,Novavax
03/07/2021,0.0,Novavax
03/07/2022,0.0,Novavax
03/08/2021,0.0,Novavax
03/08/2022,0.0,Novavax
03/09/2021,0.0,Novavax
03/09/2022,0.0,Novavax
03/10/2021,0.0,Novavax
03/10/2022,0.0,Novavax
03/11/2021,0.0,Novavax
03/11/2022,0.0,Novavax
03/12/2021,0.0,Novavax
03/12/2022,0.0,Novavax
03/13/2021,0.0,Novavax
03/13/2022,0.0,Novavax
03/14/2021,0.0,Novavax
03/14/2022,0.0,Novavax
03/15/2021,0.0,Novavax
03/15/2022,0.0,Novavax
03/16/2021,0.0,Novavax
03/16/2022,0.0,Novavax
03/17/2021,0.0,Novavax
03/17/2022,0.0,Novavax
03/18/2021,0.0,Novavax
03/18/2022,0.0,Novavax
03/19/2021,0.0,Novavax
03/19/2022,0.0,Novavax
03/20/2021,0.0,Novavax
03/20/2022,0.0,Novavax
03/21/2021,0.0,Novavax
03/21/2022,0.0,Novavax
03/22/2021,0.0,Novavax
03/22/2022,0.0,Novavax
03/23/2021,0.0,Novavax
03/23/2022,0.0,Novavax
03/24/2021,0.0,Novavax
03/24/2022,0.0,Novavax
03/25/2021,0.0,Novavax
03/25/2022,0.0,Novavax
03/26/2021,0.0,Novavax
03/26/2022,0.0,Novavax
03/27/2021,0.0,Novavax
03/27/2022,0.0,Novavax
03/28/2021,0.0,Novavax
03/28/2022,0.0,Novavax
03/29/2021,0.0,Novavax
03/29/2022,0.0,Novavax
03/30/2021,0.0,Novavax
03/30/2022,0.0,Novavax
03/31/2021,0.0,Novavax
03/31/2022,0.0,Novavax
04/01/2021,0.0,Novavax
04/01/2022,0.0,Novavax
04/02/2021,0.0,Novavax
04/02/2022,0.0,Novavax
04/03/2021,0.0,Novavax
04/03/2022,0.0,Novavax
04/04/2021,0.0,Novavax
04/04/2022,0.0,Novavax
04/05/2021,0.0,Novavax
04/05/2022,0.0,Novavax
04/06/2021,0.0,Novavax
04/06/2022,0.0,Novavax
04/07/2021,0.0,Novavax
04/07/2022,0.0,Novavax
04/08/2021,0.0,Novavax
04/08/2022,0.0,Novavax
04/09/2021,0.0,Novavax
04/09/2022,0.0,Novavax
04/10/2021,0.0,Novavax
04/10/2022,0.0,Novavax
04/11/2021,0.0,Novavax
04/11/2022,0.0,Novavax
04/12/2021,0.0,Novavax
04/12/2022,0.0,Novavax
04/13/2021,0.0,Novavax
04/13/2022,0.0,Novavax
04/14/2021,0.0,Novavax
04/14/2022,0.0,Novavax
04/15/2021,0.0,Novavax
04/15/2022,0.0,Novavax
04/16/2021,0.0,Novavax
04/16/2022,0.0,Novavax
04/17/2021,0.0,Novavax
04/17/2022,0.0,Novavax
04/18/2021,0.0,Novavax
04/18/2022,0.0,Novavax
04/19/2021,0.0,Novavax
04/19/2022,0.0,Novavax
04/20/2021,0.0,Novavax
04/20/2022,0.0,Novavax
04/21/2021,0.0,Novavax
04/21/2022,0.0,Novavax
04/22/2021,0.0,Novavax
04/22/2022,0.0,Novavax
04/23/2021,0.0,Novavax
04/23/2022,0.0,Novavax
04/24/2021,0.0,Novavax
04/24/2022,0.0,Novavax
04/25/2021,0.0,Novavax
04/25/2022,0.0,Novavax
04/26/2021,0.0,Novavax
04/26/2022,0.0,Novavax
04/27/2021,0.0,Novavax
04/27/2022,0.0,Novavax
04/28/2021,0.0,Novavax
04/28/2022,0.0,Novavax
04/29/2021,0.0,Novavax
04/29/2022,0.0,Novavax
04/30/2021,0.0,Novavax
04/30/2022,0.0,Novavax
05/01/2021,0.0,Novavax
05/01/2022,0.0,Novavax
05/02/2021,0.0,Novavax
05/02/2022,0.0,Novavax
05/03/2021,0.0,Novavax
05/03/2022,0.0,Novavax
05/04/2021,0.0,Novavax
05/04/2022,0.0,Novavax
05/05/2021,0.0,Novavax
05/05/2022,0.0,Novavax
05/06/2021,0.0,Novavax
05/06/2022,0.0,Novavax
05/07/2021,0.0,Novavax
05/07/2022,0.0,Novavax
05/08/2021,0.0,Novavax
05/08/2022,0.0,Novavax
05/09/2021,0.0,Novavax
05/09/2022,0.0,Novavax
05/10/2021,0.0,Novavax
05/10/2022,0.0,Novavax
05/11/2021,0.0,Novavax
05/11/2022,0.0,Novavax
05/12/2021,0.0,Novavax
05/12/2022,0.0,Novavax
05/13/2021,0.0,Novavax
05/13/2022,0.0,Novavax
05/14/2021,0.0,Novavax
05/14/2022,0.0,Novavax
05/15/2021,0.0,Novavax
05/15/2022,0.0,Novavax
05/16/2021,0.0,Novavax
05/16/2022,0.0,Novavax
05/17/2021,0.0,Novavax
05/17/2022,0.0,Novavax
05/18/2021,0.0,Novavax
05/18/2022,0.0,Novavax
05/19/2021,0.0,Novavax
05/19/2022,0.0,Novavax
05/20/2021,0.0,Novavax
05/20/2022,0.0,Novavax
05/21/2021,0.0,Novavax
05/21/2022,0.0,Novavax
05/22/2021,0.0,Novavax
05/22/2022,0.0,Novavax
05/23/2021,0.0,Novavax
05/23/2022,0.0,Novavax
05/24/2021,0.0,Novavax
05/24/2022,0.0,Novavax
05/25/2021,0.0,Novavax
05/25/2022,0.0,Novavax
05/26/2021,0.0,Novavax
05/26/2022,0.0,Novavax
05/27/2021,0.0,Novavax
05/27/2022,0.0,Novavax
05/28/2021,0.0,Novavax
05/28/2022,0.0,Novavax
05/29/2021,0.0,Novavax
05/29/2022,0.0,Novavax
05/30/2021,0.0,Novavax
05/30/2022,0.0,Novavax
05/31/2021,0.0,Novavax
05/31/2022,0.0,Novavax
06/01/2021,0.0,Novavax
06/01/2022,0.0,Novavax
06/02/2021,0.0,Novavax
06/02/2022,0.0,Novavax
06/03/2021,0.0,Novavax
06/03/2022,0.0,Novavax
06/04/2021,0.0,Novavax
06/04/2022,0.0,Novavax
06/05/2021,0.0,Novavax
06/05/2022,0.0,Novavax
06/06/2021,0.0,Novavax
06/06/2022,0.0,Novavax
06/07/2021,0.0,Novavax
06/07/2022,0.0,Novavax
06/08/2021,0.0,Novavax
06/08/2022,0.0,Novavax
06/09/2021,0.0,Novavax
06/09/2022,0.0,Novavax
06/10/2021,0.0,Novavax
06/10/2022,0.0,Novavax
06/11/2021,0.0,Novavax
06/11/2022,0.0,Novavax
06/12/2021,0.0,Novavax
06/12/2022,0.0,Novavax
06/13/2021,0.0,Novavax
06/13/2022,0.0,Novavax
06/14/2021,0.0,Novavax
06/14/2022,0.0,Novavax
06/15/2021,0.0,Novavax
06/15/2022,0.0,Novavax
06/16/2021,0.0,Novavax
06/16/2022,0.0,Novavax
06/17/2021,0.0,Novavax
06/18/2021,0.0,Novavax
06/19/2021,0.0,Novavax
06/20/2021,0.0,Novavax
06/21/2021,0.0,Novavax
06/22/2021,0.0,Novavax
06/22/2022,0.0,Novavax
06/23/2021,0.0,Novavax
06/24/2021,0.0,Novavax
06/25/2021,0.0,Novavax
06/26/2021,0.0,Novavax
06/27/2021,0.0,Novavax
06/28/2021,0.0,Novavax
06/29/2021,0.0,Novavax
06/29/2022,0.0,Novavax
06/30/2021,0.0,Novavax
07/01/2021,0.0,Novavax
07/02/2021,0.0,Novavax
07/03/2021,0.0,Novavax
07/04/2021,0.0,Novavax
07/05/2021,0.0,Novavax
07/06/2021,0.0,Novavax
07/06/2022,0.0,Novavax
07/07/2021,0.0,Novavax
07/08/2021,0.0,Novavax
07/09/2021,0.0,Novavax
07/10/2021,0.0,Novavax
07/11/2021,0.0,Novavax
07/12/2021,0.0,Novavax
07/13/2021,0.0,Novavax
07/13/2022,0.0,Novavax
07/14/2021,0.0,Novavax
07/15/2021,0.0,Novavax
07/16/2021,0.0,Novavax
07/17/2021,0.0,Novavax
07/18/2021,0.0,Novavax
07/19/2021,0.0,Novavax
07/20/2021,0.0,Novavax
07/20/2022,0.0,Novavax
07/21/2021,0.0,Novavax
07/22/2021,0.0,Novavax
07/23/2021,0.0,Novavax
07/24/2021,0.0,Novavax
07/25/2021,0.0,Novavax
07/26/2021,0.0,Novavax
07/27/2021,0.0,Novavax
07/27/2022,106900.0,Novavax
07/28/2021,0.0,Novavax
07/29/2021,0.0,Novavax
07/30/2021,0.0,Novavax
07/31/2021,0.0,Novavax
08/01/2021,0.0,Novavax
08/02/2021,0.0,Novavax
08/03/2021,0.0,Novavax
08/03/2022,677400.0,Novavax
08/04/2021,0.0,Novavax
08/05/2021,0.0,Novavax
08/06/2021,0.0,Novavax
08/07/2021,0.0,Novavax
08/08/2021,0.0,Novavax
08/09/2021,0.0,Novavax
08/10/2021,0.0,Novavax
08/10/2022,1025300.0,Novavax
08/11/2021,0.0,Novavax
08/12/2021,0.0,Novavax
08/13/2021,0.0,Novavax
08/14/2021,0.0,Novavax
08/15/2021,0.0,Novavax
08/16/2021,0.0,Novavax
08/17/2021,0.0,Novavax
08/17/2022,1175100.0,Novavax
08/18/2021,0.0,Novavax
08/19/2021,0.0,Novavax
08/20/2021,0.0,Novavax
08/21/2021,0.0,Novavax
08/22/2021,0.0,Novavax
08/23/2021,0.0,Novavax
08/24/2021,0.0,Novavax
08/24/2022,1285800.0,Novavax
08/25/2021,0.0,Novavax
08/26/2021,0.0,Novavax
08/27/2021,0.0,Novavax
08/28/2021,0.0,Novavax
08/29/2021,0.0,Novavax
08/30/2021,0.0,Novavax
08/31/2021,0.0,Novavax
08/31/2022,1397500.0,Novavax
09/01/2021,0.0,Novavax
09/02/2021,0.0,Novavax
09/03/2021,0.0,Novavax
09/04/2021,0.0,Novavax
09/05/2021,0.0,Novavax
09/06/2021,0.0,Novavax
09/07/2021,0.0,Novavax
09/07/2022,1448300.0,Novavax
09/08/2021,0.0,Novavax
09/09/2021,0.0,Novavax
09/10/2021,0.0,Novavax
09/11/2021,0.0,Novavax
09/12/2021,0.0,Novavax
09/13/2021,0.0,Novavax
09/14/2021,0.0,Novavax
09/14/2022,1584500.0,Novavax
09/15/2021,0.0,Novavax
09/16/2021,0.0,Novavax
09/17/2021,0.0,Novavax
09/18/2021,0.0,Novavax
09/19/2021,0.0,Novavax
09/20/2021,0.0,Novavax
09/21/2021,0.0,Novavax
09/21/2022,1651600.0,Novavax
09/22/2021,0.0,Novavax
09/23/2021,0.0,Novavax
09/24/2021,0.0,Novavax
09/25/2021,0.0,Novavax
09/26/2021,0.0,Novavax
09/27/2021,0.0,Novavax
09/28/2021,0.0,Novavax
09/28/2022,1693900.0,Novavax
09/29/2021,0.0,Novavax
09/30/2021,0.0,Novavax
10/01/2021,0.0,Novavax
10/02/2021,0.0,Novavax
10/03/2021,0.0,Novavax
10/04/2021,0.0,Novavax
10/05/2021,0.0,Novavax
10/05/2022,1723600.0,Novavax
10/06/2021,0.0,Novavax
10/07/2021,0.0,Novavax
10/08/2021,0.0,Novavax
10/09/2021,0.0,Novavax
10/10/2021,0.0,Novavax
10/11/2021,0.0,Novavax
10/12/2021,0.0,Novavax
10/12/2022,1755400.0,Novavax
10/13/2021,0.0,Novavax
10/14/2021,0.0,Novavax
10/15/2021,0.0,Novavax
10/16/2021,0.0,Novavax
10/17/2021,0.0,Novavax
10/18/2021,0.0,Novavax
10/19/2021,0.0,Novavax
10/19/2022,1787000.0,Novavax
10/20/2021,0.0,Novavax
10/21/2021,0.0,Novavax
10/22/2021,0.0,Novavax
10/23/2021,0.0,Novavax
10/24/2021,0.0,Novavax
10/25/2021,0.0,Novavax
10/26/2021,0.0,Novavax
10/26/2022,1825400.0,Novavax
10/27/2021,0.0,Novavax
10/28/2021,0.0,Novavax
10/29/2021,0.0,Novavax
10/30/2021,0.0,Novavax
10/31/2021,0.0,Novavax
11/01/2021,0.0,Novavax
11/02/2021,0.0,Novavax
11/02/2022,1948600.0,Novavax
11/03/2021,0.0,Novavax
11/04/2021,0.0,Novavax
11/05/2021,0.0,Novavax
11/06/2021,0.0,Novavax
11/07/2021,0.0,Novavax
11/08/2021,0.0,Novavax
11/09/2021,0.0,Novavax
11/09/2022,1910000.0,Novavax
11/10/2021,0.0,Novavax
11/11/2021,0.0,Novavax
11/12/2021,0.0,Novavax
11/13/2021,0.0,Novavax
11/14/2021,0.0,Novavax
11/15/2021,0.0,Novavax
11/16/2021,0.0,Novavax
11/16/2022,1944400.0,Novavax
11/17/2021,0.0,Novavax
11/18/2021,0.0,Novavax
11/19/2021,0.0,Novavax
11/20/2021,0.0,Novavax
11/21/2021,0.0,Novavax
11/22/2021,0.0,Novavax
11/23/2021,0.0,Novavax
11/23/2022,1973700.0,Novavax
11/24/2021,0.0,Novavax
11/25/2021,0.0,Novavax
11/26/2021,0.0,Novavax
11/27/2021,0.0,Novavax
11/28/2021,0.0,Novavax
11/29/2021,0.0,Novavax
11/30/2021,0.0,Novavax
11/30/2022,1988400.0,Novavax
12/01/2021,0.0,Novavax
12/02/2021,0.0,Novavax
12/03/2021,0.0,Novavax
12/04/2021,0.0,Novavax
12/05/2021,0.0,Novavax
12/06/2021,0.0,Novavax
12/07/2021,0.0,Novavax
12/07/2022,2016500.0,Novavax
12/08/2021,0.0,Novavax
12/09/2021,0.0,Novavax
12/10/2021,0.0,Novavax
12/11/2021,0.0,Novavax
12/12/2021,0.0,Novavax
12/13/2020,0.0,Novavax
12/13/2021,0.0,Novavax
12/14/2020,0.0,Novavax
12/14/2021,0.0,Novavax
12/14/2022,2057300.0,Novavax
12/15/2020,0.0,Novavax
12/15/2021,0.0,Novavax
12/16/2020,0.0,Novavax
12/16/2021,0.0,Novavax
12/17/2020,0.0,Novavax
12/17/2021,0.0,Novavax
12/18/2020,0.0,Novavax
12/18/2021,0.0,Novavax
12/19/2020,0.0,Novavax
12/19/2021,0.0,Novavax
12/20/2020,0.0,Novavax
12/20/2021,0.0,Novavax
12/21/2020,0.0,Novavax
12/21/2021,0.0,Novavax
12/21/2022,2088700.0,Novavax
12/22/2020,0.0,Novavax
12/22/2021,0.0,Novavax
12/23/2020,0.0,Novavax
12/23/2021,0.0,Novavax
12/24/2020,0.0,Novavax
12/24/2021,0.0,Novavax
12/25/2020,0.0,Novavax
12/25/2021,0.0,Novavax
12/26/2020,0.0,Novavax
12/26/2021,0.0,Novavax
12/27/2020,0.0,Novavax
12/27/2021,0.0,Novavax
12/28/2020,0.0,Novavax
12/28/2021,0.0,Novavax
12/28/2022,2094300.0,Novavax
12/29/2020,0.0,Novavax
12/29/2021,0.0,Novavax
12/30/2020,0.0,Novavax
12/30/2021,0.0,Novavax
12/31/2020,0.0,Novavax
12/31/2021,0.0,Novavax
01/01/2021,0.0,Unk_Manuf
01/01/2022,0.0,Unk_Manuf
01/02/2021,0.0,Unk_Manuf
01/02/2022,0.0,Unk_Manuf
01/03/2021,0.0,Unk_Manuf
01/03/2022,0.0,Unk_Manuf
01/04/2021,0.0,Unk_Manuf
01/04/2022,0.0,Unk_Manuf
01/04/2023,0.0,Unk_Manuf
01/05/2021,0.0,Unk_Manuf
01/05/2022,0.0,Unk_Manuf
01/06/2021,0.0,Unk_Manuf
01/06/2022,0.0,Unk_Manuf
01/07/2021,0.0,Unk_Manuf
01/07/2022,0.0,Unk_Manuf
01/08/2021,0.0,Unk_Manuf
01/08/2022,0.0,Unk_Manuf
01/09/2021,0.0,Unk_Manuf
01/09/2022,0.0,Unk_Manuf
01/10/2021,0.0,Unk_Manuf
01/10/2022,0.0,Unk_Manuf
01/11/2021,0.0,Unk_Manuf
01/11/2022,0.0,Unk_Manuf
01/11/2023,0.0,Unk_Manuf
01/12/2021,0.0,Unk_Manuf
01/12/2022,0.0,Unk_Manuf
01/13/2021,0.0,Unk_Manuf
01/13/2022,0.0,Unk_Manuf
01/14/2021,0.0,Unk_Manuf
01/14/2022,0.0,Unk_Manuf
01/15/2021,0.0,Unk_Manuf
01/15/2022,0.0,Unk_Manuf
01/16/2021,0.0,Unk_Manuf
01/16/2022,0.0,Unk_Manuf
01/17/2021,0.0,Unk_Manuf
01/17/2022,0.0,Unk_Manuf
01/18/2021,0.0,Unk_Manuf
01/18/2022,0.0,Unk_Manuf
01/18/2023,0.0,Unk_Manuf
01/19/2021,0.0,Unk_Manuf
